peak_index,peak_raw_ecg_value
187,3.17
416,3.13
652,3.225
886,3.06
1121,3.02
1345,2.84
1572,3.07
1816,2.98
2066,3.04
2310,3.07
2537,2.98
2749,3.04
2971,2.955
3199,3.16
3427,3.065
3662,3.165
3875,2.975
4076,3.02
4267,3.105
4465,3.005
4683,2.935
4916,3.0
5173,3.065
5418,3.15
5648,3.0
5874,2.985
6089,3.005
6298,3.055
6517,2.995
6734,3.115
6957,2.97
7199,3.1
7445,2.96
7673,2.98
7894,2.855
8109,2.91
8326,2.935
8568,2.99
8816,3.04
9054,3.065
9295,3.125
9510,3.0
9726,2.965
9974,3.025
10244,3.07
10492,3.19
10730,3.045
10951,3.205
11178,2.98
11422,3.015
11652,3.025
11879,3.005
12109,3.125
12326,3.065
12543,3.065
12758,3.01
12978,3.09
13203,3.055
13420,3.03
13652,3.12
13883,3.005
14102,3.01
14326,3.18
14558,3.155
14781,3.14
15007,3.165
15240,3.1
15466,3.18
15695,3.07
15935,3.14
16164,3.205
16392,3.09
16625,3.085
16838,3.045
17055,3.055
17285,3.22
17509,3.155
17732,3.2
17965,3.025
18187,3.12
18406,3.21
18625,3.025
18834,3.19
19043,3.015
19263,3.015
19482,2.93
19710,3.005
19940,2.94
20164,3.215
20388,3.045
20619,3.145
20838,3.105
21052,3.07
21265,3.095
21472,3.155
21683,3.19
21906,3.125
22125,3.115
22338,3.08
22558,3.15
22773,2.97
22994,3.205
23210,3.07
23418,3.055
23617,3.17
23813,3.07
24025,3.16
24242,3.21
24457,3.11
24681,3.03
24904,2.94
25119,3.175
25336,3.095
25558,3.16
25778,3.015
25999,2.975
26232,3.17
26455,3.13
26680,3.015
26910,3.165
27129,3.155
27359,3.04
27603,3.02
27847,3.1
28090,3.09
28322,3.065
28539,3.065
28764,3.0
28988,3.03
29214,3.13
29451,3.175
29687,3.135
29914,3.005
30142,3.145
30361,3.02
30593,3.025
30851,2.995
31107,3.085
31360,3.01
31599,2.98
31828,3.255
32056,3.065
32302,2.99
32539,3.045
32773,3.14
33021,3.075
33263,3.085
33500,3.175
33732,3.135
33953,3.135
34175,3.125
34414,3.035
34646,3.11
34877,3.105
35105,3.085
35326,3.185
35543,3.155
35765,3.11
35974,3.22
36172,3.1
36362,2.965
36548,3.03
36722,2.99
36898,3.06
37093,3.0
37371,3.115
37619,3.065
37853,3.155
38078,3.015
38291,3.1
38499,3.0
38705,3.17
38906,3.135
39121,3.1
39350,2.925
39588,3.145
39830,2.98
40074,3.085
40304,2.975
40521,2.96
40727,2.94
40931,3.065
41132,3.01
41336,3.03
41546,2.995
41771,3.085
41996,3.12
42228,3.17
42467,2.975
42689,3.13
42906,3.07
43133,2.96
43348,2.96
43562,2.96
43791,3.23
44009,3.09
44230,3.025
44453,2.935
44672,3.075
44892,3.085
45121,3.19
45343,3.095
45562,3.09
45783,2.96
46002,3.125
46222,3.01
46455,2.99
46687,3.055
46916,3.21
47152,3.145
47387,3.05
47613,3.17
47840,3.145
48068,3.21
48283,3.085
48496,3.1
48719,2.955
48941,3.085
49173,3.12
49420,3.045
49650,3.07
49869,3.12
50084,3.055
50287,3.11
50492,3.255
50707,3.25
50920,3.1
