peak_index,peak_raw_ecg_value
279,1.5
454,1.555
625,1.635
792,1.575
966,1.45
1143,1.595
1316,1.635
1484,1.72
1655,1.645
1826,1.605
2000,1.655
2180,1.835
2354,1.785
2526,1.645
2668,1.59
2877,1.905
3000,0.44
3162,-0.065
3390,1.57
3561,1.65
3732,1.59
3908,1.53
4077,1.465
4240,1.495
4415,1.645
4593,1.645
4763,1.53
4929,1.6
5100,1.665
5269,1.77
5442,1.615
5615,1.575
5788,1.65
5959,1.775
6136,1.805
6266,1.72
6395,1.7
6591,1.83
6793,1.905
6973,1.845
7151,1.71
7325,1.745
7498,1.81
7671,1.895
7852,1.715
8026,1.67
8194,1.67
8364,1.78
8536,1.75
8711,1.675
8885,1.64
9050,1.71
9219,1.685
9390,1.64
9568,1.555
9741,1.52
9909,1.535
10080,1.525
10250,1.595
10426,1.49
10584,0.28
10771,1.48
10942,1.505
11070,1.49
11208,1.455
11413,1.46
11611,1.5
11801,1.56
11981,1.63
12163,1.63
12309,1.59
12516,1.515
12672,1.465
12875,1.555
13040,1.53
13224,1.47
13386,1.64
13572,1.56
13740,1.545
13926,1.535
14084,1.605
14264,1.625
14421,1.37
14614,1.47
14768,1.5
14958,1.555
15127,1.535
15300,1.44
15446,1.475
15647,1.565
15818,1.55
15985,1.415
16118,1.52
16327,1.57
16501,1.525
16670,1.55
16845,1.49
17019,1.565
17197,1.69
17368,1.57
17545,1.575
17716,1.585
17897,1.67
18070,1.61
18241,1.425
18415,1.49
18590,1.66
18764,1.625
18901,1.475
19101,1.595
19251,1.6
19440,1.54
19615,1.495
19786,1.63
19953,1.71
20125,1.66
20248,1.47
20398,1.55
20613,1.75
20794,1.66
20964,1.535
21133,1.675
21315,1.785
21484,1.705
21652,1.6
21819,1.585
21991,1.785
22160,1.765
22332,1.72
22501,1.79
22669,1.81
22833,1.65
23011,1.65
23178,1.71
23348,1.855
23512,1.735
23689,1.6
23859,1.58
24030,1.625
24200,1.715
24341,1.735
24527,1.64
24712,1.62
24888,1.665
25059,1.685
25228,1.55
25401,1.545
25580,1.605
25751,1.63
25923,1.645
26095,1.56
26219,1.505
26414,1.475
26539,0.28
26715,0.035
26936,1.57
27111,1.52
27283,1.695
27464,1.68
27636,1.655
27807,1.59
27981,1.535
28159,1.7
28334,1.7
28502,1.71
28676,1.705
28849,1.635
29028,1.665
29162,1.585
29356,1.555
29478,0.22
29655,-0.085
29910,1.735
30084,1.84
30233,1.685
30406,1.69
30603,1.77
30778,1.785
30952,1.875
31118,1.65
31289,1.585
31467,1.765
31637,1.865
31801,1.69
31975,1.76
32142,1.75
32320,1.76
32497,1.75
32670,1.655
32792,1.615
32935,1.67
33158,1.85
33342,1.63
33514,1.595
33689,1.725
33864,1.84
34041,1.795
34221,1.645
34393,1.645
