peak_index,peak_raw_ecg_value
326,1.305
585,1.11
846,0.895
1109,1.495
1370,1.245
1634,1.06
1888,1.125
2148,1.355
2408,1.19
2671,0.635
2933,1.025
3197,1.19
3463,1.175
3729,1.075
3988,0.935
4245,0.89
4502,1.155
4762,1.29
5024,1.155
5283,0.915
5532,0.995
5790,0.91
6050,1.1
6311,1.06
6568,0.815
6819,1.26
7076,1.09
7333,0.925
7591,1.24
7851,1.145
8105,0.585
8359,1.46
8614,1.33
8868,0.37
9118,0.965
9366,1.14
9618,1.145
9873,1.3
10123,0.575
10370,1.095
10623,1.075
10879,1.105
11131,0.835
11387,0.705
11643,1.23
11896,1.035
12146,0.73
12400,1.245
12647,1.265
12890,0.83
13131,0.86
13376,1.1
13623,1.27
13871,1.155
14118,0.725
14363,0.965
14616,1.035
14871,1.07
15122,0.815
15376,1.12
15632,1.23
15889,0.9
16141,0.75
16401,1.01
16660,1.39
16924,0.875
17175,0.745
17431,1.315
17690,0.86
17948,0.96
18217,1.055
18492,0.78
18765,1.155
19029,0.72
19287,0.915
19549,1.175
19810,1.27
20074,0.955
20331,0.825
20579,0.765
20840,1.005
21103,1.19
21363,1.22
21621,0.105
21873,0.31
22123,1.09
22374,1.645
22630,1.31
22872,0.795
23113,0.67
23360,1.39
23611,0.875
23860,0.92
24109,0.67
24351,0.77
24601,0.83
24857,1.05
25116,1.075
25370,1.07
25626,0.52
25877,1.165
26132,1.075
26392,0.835
26647,0.5
26898,1.015
27154,1.27
27416,0.89
27668,0.24
27921,1.005
28179,1.17
28436,0.86
28686,0.88
28944,1.065
29202,1.005
29460,0.58
29713,0.93
29963,1.1
30215,0.785
30467,0.965
30712,0.945
30960,1.01
31216,0.995
31468,0.745
31714,0.9
31967,1.07
32224,0.99
32482,0.81
32739,0.63
32993,1.085
33250,1.05
33501,1.005
33744,0.815
33987,0.88
34234,0.625
34477,0.91
34725,1.17
34973,1.03
35225,0.47
35468,0.92
35718,1.155
35975,1.055
36228,1.005
36482,0.635
36734,0.48
36983,1.195
37239,1.275
37499,0.735
37753,1.135
38010,1.205
38269,0.835
38520,1.02
38774,0.64
39022,0.92
39274,1.205
39527,1.025
39782,0.86
40040,0.76
40295,1.055
40553,1.19
40812,0.82
41066,0.73
41319,1.4
41578,0.87
41830,0.47
42089,0.95
42352,1.155
42609,1.335
42866,0.705
43116,0.795
43369,0.99
43624,1.05
43882,0.56
44135,0.73
44390,-0.01
44646,-0.86
44901,-1.04
45153,-0.72
45410,0.695
45670,3.075
45928,4.635
46183,4.825
46440,4.04
46702,2.48
46964,1.435
47224,0.815
47479,-0.22
47728,-0.13
47983,-1.06
48234,-1.49
48487,-1.535
48737,-0.72
48985,0.435
49239,1.505
49495,1.185
49746,1.455
50001,1.6
50258,1.39
50508,0.89
50760,1.44
51015,1.23
51276,1.195
51530,1.165
51785,0.85
52034,1.0
52284,1.4
52539,1.1
52793,0.755
53045,0.995
53299,1.05
53552,0.625
53801,0.805
54050,1.18
54303,1.02
54553,0.89
54801,0.585
55047,0.995
55299,1.16
55551,1.245
55804,1.04
56052,0.685
56298,0.78
56543,1.14
56790,1.14
57036,0.715
57283,0.64
57532,0.815
57772,1.02
58012,1.48
58258,0.815
58497,0.725
58738,0.74
58985,0.635
59231,1.13
59476,0.805
59722,1.165
59968,0.83
60211,0.45
60461,0.79
60716,1.585
60968,0.71
61219,0.275
61475,1.535
61730,1.235
61990,0.515
62256,1.48
62523,0.785
62792,0.99
63052,0.66
63307,0.93
63570,1.37
63839,0.84
64099,0.635
64353,0.88
64617,1.25
64884,1.03
65153,1.045
65417,0.575
65674,0.59
65943,1.22
