peak_index,peak_raw_ecg_value
139,0.59
282,0.585
426,0.59
568,0.585
711,0.575
855,0.565
997,0.585
1139,0.61
1282,0.59
1424,0.595
1565,0.56
1707,0.6
1847,0.595
1987,0.585
2127,0.55
2265,0.55
2403,0.56
2541,0.565
2678,0.57
2816,0.575
2954,0.6
3093,0.59
3233,0.6
3374,0.59
3516,0.595
3657,0.59
3800,0.615
3942,0.605
4085,0.535
4229,0.59
4371,0.6
4514,0.605
4658,0.61
4800,0.605
4944,0.595
5088,0.575
5233,0.565
5378,0.57
5523,0.595
5667,0.58
5813,0.595
5958,0.58
6103,0.585
6247,0.6
6391,0.585
6535,0.6
6680,0.575
6824,0.61
6967,0.575
7111,0.6
7254,0.575
7398,0.6
7542,0.6
7683,0.49
7829,0.575
7974,0.6
8117,0.58
8261,0.6
8405,0.59
8547,0.58
8688,0.585
8829,0.57
8970,0.615
9112,0.595
9255,0.585
9398,0.59
9541,0.59
9685,0.575
9828,0.585
9971,0.59
10114,0.6
10256,0.6
10398,0.6
10540,0.59
10681,0.53
10825,0.585
10968,0.59
11111,0.585
11254,0.59
11398,0.56
11540,0.575
11684,0.585
11827,0.575
11970,0.59
12114,0.575
12257,0.59
12401,0.6
12545,0.595
12688,0.575
12833,0.6
12976,0.59
13120,0.595
13264,0.59
13408,0.605
13553,0.595
13698,0.6
13843,0.585
13987,0.5
14131,0.6
14274,0.61
14418,0.585
14560,0.6
14704,0.575
14846,0.585
14988,0.575
15133,0.605
15276,0.585
15420,0.575
15563,0.585
15706,0.575
15849,0.59
15992,0.575
16134,0.61
16276,0.585
16418,0.595
16561,0.58
16703,0.575
16845,0.57
16987,0.565
17130,0.57
17272,0.595
17414,0.6
17556,0.585
17697,0.595
17840,0.585
17982,0.625
18124,0.595
18266,0.61
18408,0.585
18551,0.59
18693,0.585
18835,0.6
18975,0.57
19114,0.6
19254,0.59
19393,0.56
19533,0.575
19674,0.615
19816,0.6
19958,0.575
20100,0.6
20243,0.585
20385,0.59
20527,0.585
20668,0.6
20810,0.585
20952,0.62
21093,0.565
21235,0.59
21376,0.595
21517,0.57
21657,0.58
21798,0.625
21940,0.585
22080,0.605
22220,0.6
22362,0.595
22504,0.585
22646,0.6
22788,0.585
22928,0.575
23071,0.59
23212,0.6
23354,0.59
23496,0.595
23639,0.595
23781,0.565
23923,0.59
24065,0.57
24208,0.585
24350,0.59
24493,0.595
24635,0.585
24777,0.59
24918,0.575
25060,0.585
25202,0.6
25343,0.6
25485,0.59
25626,0.59
25767,0.6
25909,0.585
26049,0.58
26190,0.575
26331,0.59
26472,0.59
26613,0.595
26753,0.595
26895,0.605
27037,0.625
27178,0.6
27320,0.6
27463,0.6
27605,0.565
27747,0.59
27890,0.605
28033,0.58
28175,0.59
28318,0.575
28461,0.6
28603,0.575
28745,0.595
28887,0.58
29028,0.575
29170,0.585
29311,0.59
29453,0.585
29594,0.6
29736,0.585
29879,0.61
30021,0.575
30165,0.6
30307,0.585
30449,0.59
30592,0.6
30734,0.59
30877,0.575
31018,0.595
31161,0.6
31302,0.565
31444,0.6
31586,0.6
31728,0.595
31869,0.6
32009,0.61
32149,0.585
32289,0.64
32428,0.585
32568,0.6
32709,0.59
32851,0.575
32993,0.575
33135,0.635
33277,0.595
33420,0.6
33561,0.585
33703,0.585
33844,0.595
33986,0.58
34127,0.61
34268,0.59
34409,0.615
34551,0.585
34692,0.59
34833,0.575
34974,0.595
35115,0.575
35256,0.595
35397,0.585
35537,0.585
35679,0.575
35822,0.575
35964,0.595
36106,0.575
36248,0.625
36390,0.585
36532,0.61
36674,0.61
36815,0.6
36957,0.605
37097,0.575
37239,0.595
37381,0.605
37522,0.59
37663,0.59
37804,0.595
37946,0.59
38087,0.6
38227,0.61
38368,0.61
38509,0.59
38650,0.615
38791,0.59
38933,0.6
39074,0.6
39215,0.6
39356,0.575
39498,0.59
39639,0.61
39781,0.585
39923,0.6
40064,0.59
40206,0.6
40347,0.59
40488,0.6
40629,0.595
40770,0.585
40910,0.585
41051,0.6
41192,0.565
41333,0.575
41475,0.575
41616,0.585
41757,0.575
41897,0.6
42037,0.58
42178,0.6
42319,0.61
42459,0.59
42600,0.59
42742,0.595
42883,0.59
43025,0.595
43167,0.585
43308,0.575
43449,0.595
43591,0.59
43732,0.625
43874,0.585
44014,0.62
44154,0.575
44294,0.6
44434,0.575
44575,0.59
44716,0.59
44856,0.595
44997,0.595
45139,0.575
45280,0.585
45421,0.585
45562,0.59
45703,0.57
45844,0.6
45985,0.58
46125,0.61
46266,0.6
46408,0.475
46548,0.575
46689,0.585
46831,0.6
46975,0.635
47117,0.59
47259,0.6
47403,0.625
47546,0.59
47689,0.615
47831,0.63
47973,0.595
48115,0.575
48257,0.595
48400,0.6
48542,0.605
48685,0.595
48827,0.625
48969,0.605
49111,0.5
49252,0.605
49393,0.6
49535,0.595
49676,0.57
49817,0.575
49958,0.595
50099,0.6
50240,0.6
50381,0.59
50522,0.57
50664,0.62
50805,0.585
50945,0.575
51086,0.605
51227,0.6
51368,0.58
51507,0.515
51650,0.6
51791,0.6
51933,0.59
52073,0.585
52214,0.6
52355,0.585
52495,0.575
52636,0.585
52776,0.625
52916,0.585
53055,0.585
53195,0.595
53336,0.63
53476,0.6
53615,0.535
53755,0.59
53896,0.595
54037,0.58
54177,0.585
54318,0.575
54459,0.6
54600,0.585
54741,0.59
54884,0.63
55025,0.6
55167,0.61
55309,0.595
55451,0.6
55593,0.595
55736,0.605
55878,0.585
56020,0.595
56163,0.595
56305,0.595
56446,0.59
56586,0.575
56728,0.61
56868,0.595
57008,0.595
57150,0.62
57291,0.59
57434,0.6
57575,0.585
57717,0.59
57859,0.62
58001,0.605
58143,0.63
58285,0.605
58426,0.56
58567,0.6
58710,0.595
58851,0.585
58991,0.61
59132,0.615
59273,0.63
59413,0.605
59552,0.595
59693,0.605
59832,0.595
59971,0.6
60111,0.6
60251,0.61
60391,0.59
60531,0.6
60671,0.6
60812,0.575
60952,0.585
61093,0.605
61232,0.6
61372,0.59
61512,0.61
61652,0.6
61792,0.605
61932,0.605
62071,0.59
62209,0.595
62346,0.605
62482,0.585
62620,0.615
62758,0.605
62897,0.6
63037,0.595
63177,0.605
63318,0.6
63458,0.6
63598,0.58
63739,0.6
63879,0.61
64019,0.585
64158,0.6
64298,0.595
64438,0.56
64577,0.565
64717,0.58
64857,0.575
64998,0.61
65138,0.575
65278,0.585
65419,0.6
65559,0.575
65699,0.61
65839,0.595
65980,0.615
66120,0.58
66259,0.575
66399,0.575
66539,0.6
66679,0.59
66817,0.575
66958,0.595
67098,0.61
67236,0.575
67376,0.58
67515,0.6
67654,0.61
67793,0.595
67931,0.595
68070,0.61
68209,0.605
68348,0.595
68489,0.595
68629,0.61
68770,0.615
68910,0.595
69052,0.585
69192,0.6
69334,0.585
69475,0.6
69617,0.58
69758,0.59
69899,0.6
70040,0.58
70181,0.62
70322,0.585
70463,0.59
70604,0.585
70745,0.605
70886,0.6
71027,0.535
71166,0.575
71307,0.585
71448,0.59
71589,0.595
71731,0.6
71873,0.595
72015,0.6
72158,0.59
72300,0.605
72442,0.6
72586,0.615
72730,0.565
72873,0.635
73016,0.6
73160,0.615
73304,0.6
73449,0.595
73594,0.59
73738,0.595
73883,0.59
74025,0.565
74171,0.6
74315,0.6
74459,0.595
74603,0.61
74748,0.575
74893,0.6
75037,0.575
75182,0.595
75325,0.595
75470,0.595
75614,0.585
75757,0.59
75901,0.61
76044,0.59
76188,0.605
76331,0.6
76475,0.625
76620,0.585
76764,0.605
76909,0.615
77053,0.615
77197,0.575
77341,0.615
77485,0.6
77630,0.54
77773,0.585
77917,0.605
78061,0.605
78204,0.615
78347,0.6
78491,0.6
78633,0.595
78775,0.6
78918,0.625
79061,0.6
79204,0.585
79347,0.585
79490,0.63
79634,0.585
79777,0.615
79920,0.59
80064,0.605
80207,0.615
80351,0.635
80494,0.61
80635,0.585
80776,0.565
80916,0.575
81058,0.595
81199,0.6
81339,0.6
81481,0.6
81624,0.585
81767,0.605
81910,0.6
82054,0.595
82199,0.605
82343,0.585
82487,0.6
82631,0.59
82775,0.625
82919,0.605
83063,0.595
83207,0.61
83351,0.6
83495,0.61
83640,0.63
83785,0.595
83929,0.615
84074,0.565
84220,0.615
84365,0.595
84510,0.6
84654,0.575
84799,0.585
84944,0.615
85089,0.59
85234,0.595
85377,0.59
85522,0.595
85666,0.61
85810,0.59
85954,0.595
86099,0.6
86244,0.595
86388,0.6
86533,0.585
86678,0.605
86822,0.58
86967,0.6
87111,0.6
87255,0.61
87399,0.6
87540,0.55
87687,0.6
87831,0.615
87975,0.565
88119,0.6
88262,0.585
88406,0.595
88549,0.63
88693,0.595
88837,0.6
88980,0.575
89124,0.595
89268,0.595
89412,0.59
89556,0.575
89701,0.595
89845,0.57
89990,0.575
90135,0.6
