peak_index,peak_raw_ecg_value
268,0.855
408,0.76
547,0.79
686,0.905
826,0.95
967,0.85
1107,0.815
1248,0.835
1389,0.89
1531,0.745
1674,0.73
1816,0.83
1959,0.875
2102,0.805
2246,0.725
2389,0.81
2533,0.885
2678,0.855
2823,0.745
2968,0.82
3111,0.91
3256,0.895
3400,0.805
3544,0.875
3688,0.88
3831,0.76
3973,0.755
4116,0.875
4261,1.02
4402,1.02
4544,0.835
4684,0.77
4822,0.885
4964,0.95
5107,0.83
5247,0.925
5389,1.045
5531,0.885
5670,0.755
5810,0.93
5951,0.97
6092,0.87
6230,0.84
6368,0.955
6506,0.985
6648,0.915
6787,0.885
6926,0.875
7066,1.01
7206,0.91
7345,0.905
7486,1.13
7629,0.97
7772,1.03
7913,1.04
8056,0.835
8196,0.855
8336,0.745
8476,0.835
8614,0.89
8753,0.935
8893,0.89
9033,0.835
9173,0.855
9313,0.945
9455,0.995
9597,0.83
9739,0.81
9880,0.97
10022,0.975
10165,0.975
10307,0.925
10449,0.96
10593,0.915
10737,0.95
10882,0.835
11025,0.89
11168,0.955
11312,1.055
11455,0.92
11596,0.915
11738,0.935
11880,0.955
12022,1.01
12162,0.885
12301,0.91
12441,0.985
12582,1.015
12723,1.085
12864,0.93
13003,0.91
13143,0.975
13284,0.975
13424,1.01
13563,0.975
13702,0.91
13839,0.865
13977,0.925
14117,0.935
14255,0.93
14393,0.87
14532,0.87
14670,0.925
14811,0.95
14951,0.86
15090,0.87
15230,0.915
15368,1.03
15506,0.97
15644,0.725
15783,0.76
15921,0.925
16061,0.95
16200,0.855
16339,0.89
16480,0.97
16622,0.98
16764,0.82
16906,0.81
17049,0.995
17191,1.045
17333,1.03
17476,0.905
17618,0.93
17762,0.96
17904,0.99
18048,0.99
18193,0.855
18337,0.82
18479,0.8
18622,0.92
18765,0.895
18907,0.83
19049,0.845
19191,0.93
19333,0.99
19476,1.05
19617,0.95
19757,0.935
19898,1.04
20041,1.05
20185,0.845
20327,0.86
20469,0.96
20610,1.03
20753,0.975
20895,0.91
21036,0.92
21178,1.02
21321,0.855
21463,0.81
21604,0.91
21745,0.99
21886,1.005
22027,0.89
22167,0.825
22305,0.885
22444,1.01
22586,0.94
22728,0.78
22868,0.815
23009,0.935
23151,1.0
23292,0.84
23433,0.785
23573,0.93
23713,0.96
23856,0.78
23996,0.74
24136,0.915
24277,0.91
24418,0.8
24558,0.845
24699,0.985
24841,0.92
24983,0.71
25125,0.795
25265,1.005
25407,1.025
25549,0.86
25689,0.805
25831,0.89
25973,0.935
26116,0.805
26258,0.825
26401,0.96
26542,0.985
26686,0.87
26826,0.81
26967,0.95
27108,1.065
27250,0.895
27392,0.8
27535,0.96
27680,0.995
27823,0.89
27964,0.86
28106,0.94
28247,0.98
28389,0.945
28530,0.865
28671,0.915
28812,1.03
28953,1.03
29095,0.86
29237,0.84
29380,1.03
29523,1.05
29666,1.095
29807,0.91
29948,0.93
30090,0.935
30233,0.965
30375,0.89
30515,0.855
30655,0.91
30795,0.85
30937,0.825
31078,0.915
31222,1.0
31363,1.02
31506,1.01
31649,0.835
31790,0.79
31931,0.89
32073,0.865
32214,0.96
32355,1.02
32498,0.985
32639,0.925
32781,0.85
32924,0.895
33066,0.9
33208,0.88
33350,1.015
33493,0.855
33636,0.825
33779,0.895
33921,0.92
34064,0.895
34208,0.93
34352,0.95
34497,0.875
34643,0.91
34788,0.985
34934,1.025
35079,0.875
35222,0.875
35365,0.93
35509,0.975
35653,0.845
35796,0.805
35941,0.975
36085,1.035
36232,1.01
36377,0.945
36522,0.985
36667,0.935
36810,0.94
36952,1.0
37096,1.01
37239,0.87
37382,0.99
37527,1.025
37671,0.885
37814,0.87
37959,0.935
38103,0.925
38248,0.81
38393,0.765
38538,0.9
38685,0.99
38831,0.84
38975,0.865
39122,1.0
39269,0.92
39415,0.785
39561,0.815
39708,0.89
39855,0.965
40002,1.06
40149,0.84
40293,0.795
40438,0.94
40584,0.985
40729,0.975
40877,0.895
41024,0.84
41171,0.705
41316,0.82
41461,0.955
41607,0.83
41753,0.835
41900,0.955
42047,0.995
42194,0.91
42339,0.89
42484,0.915
42630,0.985
42777,1.0
42922,1.045
43067,1.025
43210,0.87
43352,0.815
43493,0.9
43637,0.955
43779,1.02
43921,0.89
44061,0.845
44201,0.925
44343,0.965
44484,1.045
44626,1.07
44768,1.01
44911,0.94
45052,0.89
45194,0.96
45339,1.085
45482,0.915
45624,0.855
45768,0.94
45915,0.995
46063,0.865
46209,0.82
46355,0.905
46501,1.02
46648,1.065
46797,1.075
46946,1.06
47095,0.995
47243,0.845
47388,0.745
47533,0.88
47678,0.91
47824,0.78
47969,0.875
48114,0.925
48260,0.99
48405,1.025
48551,0.87
48694,0.745
48838,0.845
48981,0.88
49126,0.965
49270,0.855
49411,0.93
49554,1.01
49699,0.995
49842,1.015
49984,0.875
50126,0.835
50267,0.99
50408,0.955
50548,0.855
50687,0.95
50830,1.05
50973,1.11
51116,0.94
51256,0.82
51396,0.785
51536,0.815
51677,0.935
51818,1.07
51960,1.11
52103,0.975
52245,0.89
52385,1.035
52530,1.07
52676,0.915
52820,0.875
52966,1.055
53113,1.045
53258,0.84
53405,0.795
53552,1.01
53699,0.99
53846,0.835
53990,0.96
54138,1.045
54287,0.845
54436,0.785
54586,0.935
54736,0.945
54883,0.875
55030,0.94
55179,1.14
55326,1.01
55473,0.775
55617,0.785
55761,1.025
55910,1.125
56056,0.99
56202,0.83
56347,0.855
56493,0.995
56640,0.93
56787,0.845
56933,0.805
57080,1.025
57229,1.025
57376,0.935
57522,0.875
57669,0.93
57815,1.07
57962,0.975
58109,0.87
58254,0.83
58402,0.985
58549,1.02
58695,0.82
58839,0.86
58983,1.02
59127,1.02
59270,1.1
59414,0.915
59556,0.985
59698,0.975
59839,0.89
59981,1.04
60122,1.01
60262,1.045
60402,0.95
60542,0.88
60684,1.065
60828,1.1
60969,1.005
61111,0.985
61252,1.045
61393,0.89
61535,0.85
61675,0.995
61817,1.01
61960,0.895
62102,0.915
62244,1.01
62386,0.815
62529,0.81
62670,1.01
62813,0.875
62956,0.86
63098,0.895
63244,1.045
63388,0.84
63531,0.86
63675,0.91
63819,1.085
63965,1.1
64111,0.92
64258,0.8
64407,0.965
64556,0.86
64702,0.785
64847,0.755
64996,0.855
65143,0.685
65290,0.81
65437,1.035
65584,1.09
65733,0.955
65879,0.805
66026,0.865
66173,0.86
66319,0.96
66466,0.91
66611,0.865
66757,0.89
66903,1.055
67050,1.12
67194,1.07
67336,0.97
67479,0.82
67620,0.86
67761,0.985
67904,1.025
68047,0.965
68190,0.945
68331,0.915
68473,1.005
68616,0.99
68759,1.04
68902,1.025
69043,0.96
69182,0.805
69323,0.8
69463,1.01
69603,0.85
69743,0.84
69883,0.915
70023,0.97
70162,0.84
70302,0.835
70442,1.005
70585,0.92
70726,0.81
70866,0.775
71010,0.91
71154,1.025
71299,0.95
71445,0.91
71589,0.71
71733,0.81
71879,0.98
72025,1.01
72167,0.98
72311,0.95
72455,0.945
72599,0.835
72741,0.76
72883,0.835
73026,0.915
73172,1.01
73314,0.935
73457,0.91
73600,0.915
73743,0.965
73887,0.93
74031,0.84
74175,0.9
74320,1.025
74465,1.08
74611,1.01
74755,0.865
74900,0.765
75044,1.085
75190,1.1
75336,0.95
75479,0.9
75624,1.05
75768,1.145
75913,1.04
76057,0.88
76200,0.95
76343,0.99
76487,0.965
76631,0.915
76775,0.95
76920,1.075
77064,1.075
77208,0.86
77351,0.885
77494,1.02
77640,1.01
77785,0.835
77930,0.83
78075,0.9
78220,0.93
78365,0.8
78509,0.755
78655,0.975
78799,0.99
78943,0.82
79085,0.72
79227,0.84
79372,0.9
79515,0.8
79659,0.87
79800,1.01
79943,1.01
80083,0.805
80223,0.75
80363,0.705
80504,0.915
80643,0.985
80781,1.09
80920,0.97
81058,0.88
81197,0.95
81336,1.085
81476,0.91
81618,0.905
81758,1.02
81901,1.105
82044,1.12
82190,1.06
82334,0.985
82474,0.91
82618,0.985
82761,0.955
82906,0.8
83050,0.68
83193,0.915
83338,0.99
83483,0.89
83626,0.865
83772,1.045
83918,0.89
84062,0.84
84207,1.06
84352,1.08
84498,0.775
84642,0.815
84786,0.935
84931,0.83
85077,0.815
85221,0.875
85368,1.0
85514,0.87
85659,0.765
85802,0.84
85948,1.08
86095,1.01
86239,0.945
86386,0.965
86533,1.0
86681,0.785
86826,0.765
86972,0.86
87120,0.85
87264,0.86
87407,0.99
87552,0.99
87698,0.955
87845,0.845
87987,0.82
