peak_index,peak_raw_ecg_value
279,2.62
485,2.49
693,2.485
902,2.5
1111,2.395
1323,2.39
1533,2.435
1742,2.455
1953,2.425
2162,2.345
2371,2.295
2582,2.31
2791,2.295
3001,2.195
3209,2.32
3417,2.32
3626,2.215
3836,2.47
4045,2.43
4252,2.26
4461,2.26
4668,2.22
4876,2.1
5082,2.275
5287,2.4
5494,2.44
5701,2.345
5908,2.37
6115,2.365
6322,2.45
6531,2.6
6740,2.57
6949,2.64
7157,2.44
7369,2.5
7578,2.48
7787,2.375
8000,2.66
8209,2.565
8418,2.61
8629,2.79
8838,2.675
9053,2.58
9264,2.71
9473,2.465
9684,2.665
9894,2.73
10105,2.645
10315,2.725
10523,2.59
10731,2.535
10941,2.555
11149,2.47
11357,2.57
11566,2.65
11776,2.535
11985,2.625
12194,2.505
12403,2.495
12612,2.375
12822,2.405
13029,2.44
13238,2.405
13447,2.515
13655,2.465
13863,2.7
14072,2.385
14280,2.31
14488,2.285
14697,2.37
14908,2.335
15119,2.245
15332,2.275
15543,2.23
15756,2.165
15967,2.335
16180,2.275
16393,2.31
16605,2.26
16818,2.085
17031,2.0
17242,2.125
17453,2.435
17664,2.545
17876,2.285
18086,2.5
18297,2.49
18508,2.545
18718,2.3
18928,2.49
19137,2.54
19348,2.39
19557,2.515
19768,2.335
19979,2.435
20191,2.455
20401,2.345
20613,2.44
20825,2.45
21037,2.485
21250,2.71
21457,2.545
21668,2.59
21877,2.675
22086,2.36
22295,2.59
22502,2.645
22711,2.43
22920,2.705
23127,2.575
23335,2.565
23545,2.55
23752,2.47
23961,2.49
24168,2.4
24376,2.38
24584,2.465
24791,2.425
25000,2.44
25205,2.35
25413,2.34
25621,2.415
25832,2.405
26043,2.27
26252,2.32
26463,2.305
26674,2.28
26885,2.265
27096,2.24
27306,2.26
27516,2.34
27727,2.315
27938,2.3
28147,2.235
28359,2.21
28570,2.185
28781,2.255
28994,2.365
29205,2.405
29416,2.34
29629,2.325
29840,2.235
30051,2.31
30260,2.385
30469,2.45
30679,2.375
30888,2.375
31096,2.37
31305,2.425
31512,2.35
31720,2.495
31929,2.67
32134,2.57
32342,2.715
32547,2.81
32752,2.68
32957,2.755
33164,2.695
33371,2.515
33578,2.7
33785,2.655
33992,2.635
34201,2.7
34410,2.485
34617,2.57
34826,2.68
35033,2.53
35242,2.69
35447,2.53
35654,2.56
35863,2.55
36072,2.285
36279,2.405
36487,2.35
36696,2.42
36905,2.545
37113,2.485
37322,2.495
37530,2.45
37740,2.32
37949,2.3
38156,2.255
38365,2.255
38494,2.53
38778,2.26
38990,2.24
39201,2.23
39410,2.18
39621,2.24
39832,2.215
40041,2.36
40254,2.28
40454,2.22
40676,2.22
40889,2.08
41100,2.03
41311,2.21
41523,2.305
41734,2.28
41947,2.32
42160,2.34
42375,2.43
42588,2.445
42803,2.335
43016,2.445
43230,2.365
43442,2.335
43652,2.42
43863,2.42
44071,2.41
44279,2.48
44488,2.335
44695,2.48
44904,2.58
45113,2.49
45321,2.755
45529,2.69
45738,2.615
45947,2.65
46156,2.5
46365,2.615
46572,2.745
46779,2.51
46986,2.57
47193,2.705
47400,2.585
47607,2.695
47812,2.47
48019,2.55
48226,2.665
48433,2.52
48641,2.58
48848,2.4
49055,2.42
49263,2.495
49470,2.425
49676,2.515
49883,2.35
50090,2.36
50297,2.43
50506,2.36
50715,2.3
50926,2.315
51138,2.205
51349,2.225
51563,2.205
51775,2.27
51988,2.2
52199,2.175
52410,2.27
52621,2.295
52832,2.28
53002,2.86
53131,2.435
53455,2.165
53672,2.265
53881,2.17
54057,2.57
54299,2.31
54512,2.315
54721,2.3
54929,2.085
55138,1.945
55347,2.105
55555,2.235
55764,2.24
55972,2.47
56178,2.655
56385,2.59
56592,2.555
56798,2.36
57006,2.48
57213,2.64
57418,2.55
57626,2.53
57832,2.66
58039,2.5
58246,2.575
58451,2.445
58658,2.585
58867,2.695
59074,2.605
59282,2.615
59489,2.395
59696,2.425
59905,2.52
60113,2.445
60320,2.59
60526,2.505
60733,2.55
60939,2.59
61146,2.425
61352,2.545
61559,2.32
61766,2.39
61972,2.31
62178,2.335
62385,2.41
62594,2.2
62801,2.225
63010,2.135
63216,2.185
63422,2.32
63629,2.265
63836,2.3
64043,2.22
64252,2.21
64459,2.07
64668,2.11
64877,2.16
65086,2.33
65296,2.22
65506,2.39
65715,2.445
65926,2.52
66135,2.49
66344,2.395
66555,2.28
66764,2.33
66972,2.22
67182,2.275
67391,2.335
67600,2.33
67811,2.415
68021,2.335
68230,2.355
68441,2.44
68649,2.42
68858,2.465
69066,2.4
69273,2.39
69481,2.455
69688,2.53
69895,2.64
70104,2.64
70310,2.455
70518,2.45
70725,2.46
70930,2.51
71136,2.55
71342,2.555
71547,2.67
71752,2.66
71957,2.635
72162,2.68
72365,2.53
72572,2.53
72775,2.485
72981,2.58
73188,2.53
73393,2.475
73600,2.505
73807,2.33
74013,2.285
74219,2.335
74424,2.325
74629,2.4
74834,2.39
75043,2.32
75250,2.31
75455,2.225
75662,2.21
75868,2.14
76076,2.185
76283,2.17
76492,2.185
76699,2.25
76907,2.165
77115,2.11
77322,2.115
77531,2.065
77738,2.125
77946,2.18
78156,2.15
78364,2.085
78574,2.015
78783,2.02
78993,2.05
79204,2.09
79412,2.28
79621,2.305
79832,2.335
80041,2.325
80250,2.32
80457,2.305
80664,2.275
80875,2.4
81082,2.25
81291,2.375
81499,2.22
81709,2.45
81920,2.315
82131,2.23
82340,2.43
82548,2.355
82757,2.415
82965,2.515
83173,2.39
83381,2.535
83588,2.33
83795,2.485
84004,2.41
84209,2.48
84416,2.58
84625,2.66
84830,2.62
85039,2.595
85244,2.39
85451,2.335
85656,2.275
85836,2.05
86066,2.445
86274,2.765
86478,2.34
86683,2.25
86886,2.175
87088,2.34
87291,2.275
87496,2.355
87700,2.295
87903,2.26
88107,2.185
88311,2.165
88516,2.15
88723,2.17
88928,2.31
89133,2.405
89340,2.34
89547,2.255
89754,2.33
89963,2.325
90172,2.36
90381,2.325
90590,2.28
90799,2.135
91008,2.215
91217,2.235
91424,2.23
91633,2.185
91840,2.255
92048,2.11
92258,2.185
92467,2.135
92676,2.28
92885,2.33
93094,2.245
93303,2.145
93512,2.16
93720,2.22
93928,2.355
94138,2.385
94346,2.36
94554,2.375
94763,2.345
94970,2.335
95178,2.495
95385,2.485
95592,2.645
95800,2.6
96008,2.59
96217,2.545
96424,2.56
96633,2.445
96840,2.615
97047,2.485
97256,2.61
97463,2.64
97672,2.575
97879,2.71
98086,2.48
98295,2.525
98502,2.54
98711,2.55
98920,2.645
99126,2.36
99332,2.54
99539,2.505
99746,2.405
99951,2.425
100157,2.265
100363,2.405
100570,2.345
100778,2.33
100986,2.335
101195,2.255
101404,2.15
101612,2.125
101822,2.135
102029,2.16
102236,2.11
102445,2.155
102652,2.11
102859,2.095
103067,2.075
103275,2.155
103484,2.26
103695,2.24
103907,2.185
104119,2.245
104334,2.225
104547,2.18
104762,2.025
104975,2.07
105188,2.105
105402,2.215
105615,2.185
105826,2.195
106038,2.135
106250,2.08
106459,2.27
106670,2.245
106881,2.375
107092,2.25
107303,2.455
107516,2.255
107728,2.215
107941,2.23
108151,2.3
108362,2.54
108573,2.625
108783,2.475
108993,2.545
109202,2.575
109411,2.48
109619,2.665
109828,2.57
110036,2.6
110244,2.59
110413,3.045
110545,2.5
110863,2.615
