peak_index,peak_raw_ecg_value
283,2.7
492,2.82
714,2.735
951,2.58
1188,2.8
1423,2.9
1671,2.72
1919,2.625
2161,2.74
2406,2.785
2657,2.68
2901,2.68
3145,2.76
3388,2.76
3638,2.68
3884,2.66
4131,2.7
4378,2.75
4627,2.685
4880,2.68
5132,2.755
5388,2.74
5634,2.665
5886,2.635
6132,2.775
6377,2.795
6623,2.7
6870,2.68
7120,2.78
7372,2.71
7627,2.635
7885,2.735
8142,2.795
8396,2.73
8648,2.645
8896,2.74
9143,2.71
9390,2.665
9638,2.645
9882,2.7
10127,2.665
10371,2.685
10615,2.71
10852,2.84
11094,2.76
11337,2.755
11585,2.735
11827,2.845
12069,2.68
12314,2.73
12558,2.83
12795,2.795
13036,2.75
13274,2.71
13511,2.84
13743,2.805
13982,2.685
14220,2.72
14460,2.82
14698,2.765
14940,2.735
15183,2.775
15425,2.815
15667,2.75
15911,2.7
16153,2.74
16392,2.755
16632,2.785
16873,2.74
17112,2.82
17354,2.735
17604,2.68
17853,2.76
18100,2.735
18353,2.755
18608,2.71
18863,2.82
19116,2.75
19374,2.78
19629,2.67
19881,2.78
20131,2.78
20383,2.7
20627,2.785
20869,2.74
21111,2.75
21357,2.75
21599,2.71
21846,2.625
22093,2.6
22339,2.645
22582,2.735
22830,2.75
23081,2.685
23335,2.7
23584,2.795
23834,2.735
24087,2.68
24339,2.685
24585,2.755
24830,2.755
25074,2.655
25316,2.73
25552,2.825
25789,2.815
26027,2.735
26271,2.765
26509,2.73
26754,2.785
27001,2.735
27244,2.6
27481,2.84
27713,2.88
27948,2.805
28179,2.795
28395,2.83
28597,2.775
28730,2.76
29001,2.98
29188,2.935
29390,3.07
29573,2.94
29763,2.785
29953,2.86
30152,2.915
30355,2.815
30560,2.775
30759,2.815
30963,2.88
31171,2.765
31384,2.72
31605,2.805
31834,2.82
32085,2.76
32340,2.67
32601,2.69
32865,2.6
33146,2.575
33429,2.525
33708,2.655
33987,2.665
34271,2.635
34539,2.795
34803,2.83
35072,2.785
35343,2.74
35605,2.69
35878,2.53
36139,2.685
36404,2.665
36662,2.71
36926,2.66
37180,2.7
37437,2.645
37688,2.765
37945,2.68
38189,2.68
38440,2.66
38690,2.755
38943,2.815
39200,2.73
39456,2.73
39708,2.7
39961,2.69
40215,2.755
40471,2.8
40727,2.71
40978,2.71
41223,2.72
41477,2.66
41724,2.755
41974,2.73
42223,2.72
42476,2.74
42730,2.72
42982,2.735
43234,2.76
43489,2.69
43744,2.635
43994,2.66
44246,2.72
44496,2.68
44747,2.665
44993,2.685
45243,2.67
45490,2.735
45738,2.71
45987,2.785
46237,2.76
46482,2.66
46726,2.72
46972,2.72
47223,2.72
47468,2.635
47711,2.625
47960,2.76
48214,2.735
48462,2.7
48714,2.685
48966,2.635
49219,2.6
49469,2.7
49721,2.72
49973,2.68
50221,2.59
50476,2.73
50730,2.83
50985,2.735
51241,2.73
51496,2.72
51750,2.685
52001,2.685
52244,2.7
52493,2.83
52740,2.665
52988,2.645
53233,2.755
53486,2.88
53743,2.68
53999,2.67
54259,2.72
54521,2.75
54776,2.67
55030,2.735
55286,2.78
55539,2.68
55786,2.615
56035,2.78
56283,2.785
56531,2.7
56776,2.605
57027,2.645
57278,2.625
57529,2.62
57777,2.655
58027,2.75
58279,2.665
58529,2.685
58778,2.76
59030,2.74
59285,2.655
59533,2.6
59787,2.8
60037,2.73
60285,2.68
60532,2.72
60783,2.735
61034,2.68
61281,2.6
61530,2.83
61783,2.74
62032,2.69
62281,2.73
62534,2.83
62790,2.76
63042,2.66
63297,2.785
63554,2.71
63809,2.625
64058,2.655
64309,2.755
64556,2.7
64799,2.7
65042,2.685
65288,2.755
65539,2.765
65788,2.75
66038,2.75
66290,2.735
66539,2.85
66790,2.76
67039,2.68
67292,2.82
67549,2.72
67802,2.615
68056,2.755
68311,2.7
68564,2.665
68810,2.7
69058,2.76
69304,2.755
69550,2.635
69792,2.76
70042,2.73
70290,2.72
70536,2.69
70783,2.85
71030,2.76
71273,2.74
71516,2.805
71759,2.78
72002,2.7
72242,2.71
72490,2.76
72736,2.74
72981,2.69
73229,2.785
73480,2.755
73728,2.72
73984,2.785
74247,2.72
74508,2.755
74775,2.78
75042,2.685
75310,2.665
75579,2.685
75849,2.68
76114,2.66
76380,2.66
76636,2.645
76899,2.635
77167,2.64
77438,2.67
77708,2.73
77982,2.68
78250,2.735
78517,2.825
78783,2.75
79037,2.795
79294,2.85
79546,2.75
79797,2.67
80043,2.78
80290,2.755
80529,2.655
80768,2.8
81005,2.795
81245,2.735
81481,2.68
81724,2.8
81964,2.76
82206,2.76
82445,2.78
82692,2.76
82939,2.75
83191,2.7
83446,2.73
83702,2.7
83956,2.71
84215,2.7
84474,2.75
84732,2.685
84991,2.735
85253,2.735
85509,2.69
85766,2.72
86021,2.7
86271,2.7
86522,2.755
86771,2.685
87017,2.69
87263,2.665
87513,2.655
87762,2.735
88014,2.68
88265,2.685
88511,2.735
88755,2.75
89001,2.685
89242,2.7
89497,2.72
89752,2.815
90015,2.755
90285,2.59
90554,2.78
90824,2.7
91094,2.775
91359,2.78
91623,2.655
91881,2.67
