peak_index,peak_raw_ecg_value
184,6.925
400,6.96
608,6.81
819,6.905
1029,6.94
1246,6.98
1477,6.88
1697,6.89
1905,6.915
2113,6.925
2324,6.895
2532,6.93
2746,6.72
2974,6.855
3201,6.855
3429,6.925
3649,6.995
3875,6.765
4091,6.74
4317,6.765
4551,6.735
4772,6.95
4985,6.94
5195,6.89
5403,7.065
5623,7.04
5845,6.91
6068,6.835
6292,7.075
6501,6.93
6710,6.97
6919,6.95
7138,7.04
7359,7.0
7576,6.815
7794,6.93
8000,6.955
8196,7.015
8400,6.795
8607,6.95
8818,7.035
9028,6.96
9236,6.935
9443,7.09
9643,7.04
9839,6.925
10042,6.865
10256,7.055
10473,7.065
10682,6.945
10891,6.95
11095,7.08
11297,7.12
11510,6.97
11726,7.105
11957,7.12
12177,7.01
12387,7.05
12601,7.035
12809,7.0
13013,6.955
13227,7.06
13449,6.96
13672,6.96
13882,6.965
14087,6.98
14301,6.935
14509,6.93
14722,7.03
14942,6.985
15164,6.865
15372,6.89
15571,6.89
15783,6.81
15990,6.82
16199,6.975
16416,6.99
16635,6.88
16852,6.9
17056,6.98
17263,6.9
17476,6.835
17684,6.955
17898,6.94
18112,6.84
18325,6.925
18530,6.97
18731,6.91
18939,6.83
19149,6.96
19357,6.99
19573,6.87
19785,6.715
19989,6.745
20183,6.84
20377,6.83
20590,6.74
20802,6.81
21013,6.925
21231,6.905
21444,6.89
21653,6.99
21859,6.83
22077,6.845
22303,6.89
22525,7.005
22748,6.93
22962,6.95
23176,7.02
23387,6.84
23597,6.815
23825,6.96
24048,6.935
24262,6.835
24471,7.01
24681,6.97
24893,6.92
25107,6.965
25331,7.01
25558,6.92
25775,6.855
25984,6.995
26193,7.0
26407,6.905
26619,6.995
26838,7.015
27065,6.92
27280,7.06
27484,7.04
27689,6.82
27901,6.855
28111,6.845
28325,6.83
28545,7.04
28759,7.02
28962,6.9
29164,6.96
29365,7.045
29577,7.005
29792,6.845
30002,6.955
30223,6.975
30435,6.92
30634,6.89
30836,7.045
31044,7.045
31260,6.975
31475,6.895
31686,7.02
31895,7.03
32094,6.93
32290,6.91
32489,7.065
32702,7.05
32910,6.9
33113,6.825
33318,7.045
33515,7.01
33709,6.815
33907,6.72
34107,6.865
34320,6.91
34533,6.915
34739,6.82
34947,6.86
35151,6.945
35352,6.965
35562,6.845
35777,6.895
36000,6.915
36214,6.875
36421,6.83
36631,6.96
36836,6.955
37038,6.83
37251,6.735
37466,6.95
37677,7.075
37882,6.975
38083,6.85
38282,6.94
38479,6.995
38684,6.905
38892,6.805
39100,6.885
39298,7.015
