peak_index,peak_raw_ecg_value
320,-3.145
618,-3.105
919,-3.065
1218,-3.12
1509,-3.125
1791,-3.135
2076,-3.165
2362,-3.115
2643,-3.07
2924,-3.075
3212,-3.155
3507,-3.185
3794,-3.175
4080,-3.225
4364,-3.245
4636,-3.13
4907,-3.165
5177,-3.23
5458,-3.195
5736,-3.155
6019,-3.095
6309,-3.175
6580,-3.115
6839,-3.055
7093,-2.915
7352,-2.755
7620,-2.765
7898,-2.93
8178,-3.07
8456,-3.115
8723,-3.11
8986,-3.14
9233,-3.225
9472,-3.255
9711,-3.29
9953,-3.235
10196,-3.125
10445,-3.15
10706,-3.14
10973,-3.205
11237,-3.135
11495,-3.08
11761,-3.125
12039,-3.195
12312,-3.19
12582,-3.17
12857,-3.155
13130,-3.14
13396,-3.155
13662,-3.145
13935,-3.175
14201,-3.115
14459,-3.18
14723,-3.145
14994,-3.04
15279,-3.005
15566,-3.08
15860,-3.115
16162,-3.075
16457,-3.155
16749,-3.215
17031,-3.145
17325,-3.095
17618,-3.085
17914,-3.13
18196,-3.125
18482,-3.17
18762,-3.165
19044,-3.2
19323,-3.13
19593,-3.12
19868,-3.095
20141,-3.145
20415,-3.11
20689,-3.135
20967,-3.13
21257,-3.175
21542,-3.11
21837,-3.15
22126,-3.175
22413,-3.115
22701,-3.135
22991,-3.145
23285,-3.155
23566,-3.055
23849,-3.13
24124,-3.18
24399,-3.125
24670,-3.09
24949,-3.095
25235,-3.17
25518,-3.145
25801,-3.14
26088,-3.145
26384,-3.115
26680,-3.145
26969,-3.05
27255,-3.045
27543,-3.065
27821,-3.02
28071,-2.975
28315,-2.965
28556,-3.02
28794,-3.22
29034,-3.155
29265,-3.145
29487,-3.005
29712,-3.235
29928,-3.155
30147,-3.06
30378,-3.105
30612,-3.165
30856,-3.18
31109,-3.205
31356,-3.195
31615,-3.225
31877,-3.215
32139,-3.165
32394,-3.135
32655,-3.2
32926,-3.245
33190,-3.155
33466,-3.145
33748,-3.21
34025,-3.155
34310,-3.135
34592,-3.185
34881,-3.115
35169,-3.095
35463,-3.125
35748,-3.19
36019,-3.18
36292,-3.115
36564,-3.185
36830,-3.26
37074,-3.21
37317,-3.175
37560,-3.21
37796,-3.045
38032,-3.0
38269,-3.085
38513,-3.015
38760,-2.965
39013,-3.025
39281,-2.98
39548,-3.09
39814,-3.095
40084,-3.065
40349,-3.01
40606,-2.975
40864,-3.03
41111,-3.06
41349,-3.075
41579,-3.2
41797,-3.165
42015,-3.165
42240,-3.135
42467,-3.12
42700,-3.205
42932,-3.22
43171,-3.195
43410,-3.025
43639,-3.065
43873,-3.015
44111,-3.03
44343,-3.02
44579,-3.03
44818,-3.085
45063,-3.07
45310,-3.085
45549,-3.105
45792,-3.22
46034,-3.17
46270,-3.075
46504,-3.095
46732,-3.13
46952,-3.145
47175,-3.14
47392,-3.135
47600,-3.235
47809,-3.36
48014,-3.305
48218,-3.285
48430,-3.25
48644,-3.27
48854,-3.17
49068,-3.155
49274,-3.085
49477,-3.005
49683,-3.05
49890,-3.14
50099,-3.09
50313,-3.065
50536,-3.105
50760,-3.045
50997,-3.11
51239,-3.03
51484,-3.06
51738,-3.175
51989,-3.125
52235,-3.115
52477,-3.205
52718,-3.355
52959,-2.98
53195,-3.065
53414,-3.135
53641,-3.06
53877,-3.105
54128,-3.09
54398,-3.095
54668,-3.12
54934,-3.085
55192,-3.07
55447,-3.035
55704,-3.005
55958,-3.01
56198,-2.79
56440,-2.935
56676,-3.005
56919,-2.99
57166,-2.91
57410,-2.94
57650,-2.975
57878,-2.995
58112,-3.23
58354,-3.245
58604,-3.135
58857,-3.065
59113,-3.155
59369,-3.045
59626,-2.785
59869,-2.83
60109,-2.97
60352,-3.07
60587,-3.01
60818,-2.995
61054,-3.04
61285,-3.025
61523,-2.99
61751,-3.045
61981,-2.985
62227,-3.055
62481,-3.225
62745,-3.225
63004,-3.27
63265,-3.225
63532,-3.15
63787,-3.19
64056,-3.15
64334,-3.215
64613,-2.97
64887,-2.885
65158,-3.14
65434,-3.35
65703,-3.105
65971,-2.925
66240,-3.115
66511,-3.07
66778,-3.095
67047,-3.055
67317,-3.15
67589,-3.255
67849,-3.235
68099,-3.17
68351,-3.21
68607,-3.125
68869,-3.105
69115,-3.015
69357,-3.045
69603,-2.885
69842,-2.915
70085,-2.955
70329,-2.895
70574,-3.035
70809,-2.935
71031,-2.93
71259,-3.03
71496,-3.025
71731,-3.135
71979,-3.185
72225,-3.21
72458,-3.265
72697,-3.26
72933,-3.185
73174,-3.255
73413,-3.13
73638,-3.26
73878,-3.35
74123,-3.395
74373,-3.34
74626,-3.325
74883,-3.3
75155,-3.235
75431,-3.15
75697,-3.115
75972,-3.23
76247,-3.17
76522,-3.125
76791,-3.205
77060,-3.095
77323,-3.055
77579,-3.005
77838,-3.07
78088,-3.03
78335,-3.045
78584,-3.105
78827,-3.135
79088,-3.13
79346,-3.145
79609,-3.145
79871,-3.235
80129,-3.185
80374,-3.195
80614,-3.305
80852,-3.325
81088,-3.135
81326,-3.14
