peak_index,peak_raw_ecg_value
163,0.35
371,0.34
580,0.41
789,0.385
998,0.42
1205,0.355
1416,0.525
1620,0.475
1829,0.48
2033,0.415
2240,0.525
2442,0.445
2645,0.5
2842,0.485
3044,0.52
3240,0.51
3441,0.47
3638,0.48
3839,0.465
4037,0.495
4237,0.405
4399,0.395
4636,0.375
4843,0.355
5043,0.39
5244,0.36
5448,0.35
5651,0.39
5792,0.33
6037,0.37
6265,0.365
6474,0.36
6680,0.36
6888,0.295
7039,0.335
7292,0.32
7515,0.285
7727,0.315
7938,0.375
8147,0.4
8293,0.38
8550,0.42
8709,0.36
8969,0.44
9201,0.335
9413,0.46
9618,0.415
9826,0.48
10029,0.415
10235,0.485
10437,0.44
10642,0.445
10842,0.46
11044,0.425
11245,0.495
11445,0.435
11647,0.46
11849,0.425
12049,0.405
12252,0.4
12454,0.365
12658,0.44
12863,0.365
13068,0.4
13272,0.38
13481,0.375
13687,0.365
13896,0.35
14107,0.35
14317,0.335
14527,0.285
14737,0.325
14947,0.27
15158,0.34
15368,0.355
15579,0.32
15790,0.315
16002,0.38
16213,0.395
16427,0.445
16636,0.375
16848,0.53
17057,0.455
17251,0.295
17476,0.485
17683,0.45
17891,0.475
18097,0.505
18301,0.55
18504,0.525
18709,0.475
18913,0.5
19058,0.39
19297,0.445
19518,0.44
19672,0.715
19924,0.36
20132,0.38
20334,0.37
20538,0.34
20741,0.38
20946,0.325
21153,0.335
21360,0.38
21569,0.37
21778,0.385
21988,0.41
22198,0.475
22409,0.53
22620,0.58
22834,0.625
23045,0.51
23259,0.325
23472,0.045
23684,-0.19
23898,-0.06
24107,-0.105
24321,0.16
24532,0.285
24741,0.405
24951,0.46
25157,0.515
25364,0.48
25569,0.49
25775,0.36
25979,0.43
26181,0.35
26384,0.47
26585,0.465
26789,0.71
26989,0.76
27190,0.85
27391,0.965
27587,0.995
27787,1.01
27989,0.965
28190,0.855
28394,0.81
28599,0.68
28804,0.555
29011,0.455
29221,0.41
29428,0.24
29639,0.08
29848,0.07
30059,0.065
30269,0.045
30480,0.07
30690,0.12
30902,0.2
31110,0.205
31321,0.355
31530,0.25
31740,0.27
31948,0.155
32155,0.125
32365,0.125
32571,0.055
32782,0.195
32986,0.345
33195,0.5
33398,0.615
33603,0.585
33809,0.675
34012,0.59
34217,0.61
34420,0.535
34623,0.5
34826,0.49
35031,0.475
35236,0.455
35440,0.47
35645,0.445
35851,0.395
36058,0.385
36269,0.375
36480,0.375
36692,0.355
36904,0.335
37119,0.32
37333,0.325
37549,0.335
37764,0.345
37979,0.32
38194,0.34
38411,0.33
38627,0.365
38842,0.32
39059,0.465
39199,0.345
39460,0.555
39702,0.365
39919,0.535
40129,0.44
40343,0.555
40549,0.435
40761,0.495
40966,0.395
41174,0.5
41378,0.4
41583,0.435
41786,0.4
41992,0.46
42194,0.385
42399,0.36
42603,0.405
42806,0.405
43010,0.4
43215,0.365
43420,0.365
43624,0.4
43830,0.365
44036,0.375
44245,0.405
44454,0.39
44663,0.39
44875,0.34
45086,0.365
45298,0.355
45513,0.325
45727,0.3
45939,0.43
46152,0.4
46364,0.4
46577,0.35
46790,0.47
47000,0.42
47213,0.355
47425,0.46
47635,0.435
47849,0.49
48058,0.385
48268,0.49
48476,0.41
48684,0.46
48890,0.445
49097,0.5
49300,0.435
49505,0.4
49707,0.49
49911,0.405
50115,0.38
50319,0.405
50523,0.445
50729,0.42
50934,0.36
51142,0.405
51351,0.41
51559,0.38
51768,0.365
51978,0.355
52189,0.395
52401,0.275
52614,0.275
52827,0.285
53042,0.3
53254,0.25
53467,0.175
53682,0.185
53894,0.115
54106,0.115
54318,0.125
54530,0.185
54744,0.465
54953,0.61
55166,1.05
55375,1.265
55585,1.525
55792,1.43
56001,1.34
56204,0.91
56410,0.74
56608,0.49
56811,0.395
57012,0.23
57208,0.135
57409,-0.065
57609,-0.11
57808,-0.23
58010,-0.245
58211,-0.24
58414,-0.135
58617,0.015
58780,0.165
59023,0.34
59233,0.44
59442,0.47
59649,0.495
59857,0.54
60067,0.515
60275,0.625
60489,0.485
60694,0.545
60911,0.45
61114,0.465
61299,0.44
61521,0.38
61746,0.385
61949,0.31
62173,0.43
62382,0.42
62590,0.475
62795,0.395
63004,0.455
63208,0.44
