peak_index,peak_raw_ecg_value
292,-0.99
489,-0.735
685,-0.605
878,-0.78
1069,-0.62
1258,-0.685
1449,-0.285
1637,-0.18
1823,-0.28
2008,-0.785
2190,-0.845
2374,-0.185
2558,-0.315
2741,-0.64
2928,-0.205
3117,-0.22
3305,-0.76
3495,-0.38
3688,-0.19
3886,-0.015
4088,-0.09
4286,-0.765
4481,-0.785
4677,-0.56
4871,-0.565
5069,-0.28
5271,-0.21
5474,-0.35
5672,-0.355
5863,-0.83
6056,-0.165
6247,-0.225
6429,-0.74
6614,-0.255
6801,-0.2
6995,-0.35
7188,-0.445
7382,-0.535
7574,-0.72
7763,-0.755
7955,-0.185
8147,-0.03
8338,-0.42
8529,-0.57
8728,-0.075
8926,-0.115
9129,-0.485
9328,-0.64
9532,-0.085
9740,-0.075
9944,-0.65
10149,-0.29
10359,-0.025
10570,-0.145
10772,-0.7
10978,-0.39
11185,-0.015
11392,-0.12
11595,-0.68
11797,-0.38
12005,0.03
12212,-0.025
12416,-0.56
12621,-0.345
12833,0.0
13046,-0.285
13250,-0.615
13454,-0.345
13663,0.08
13874,-0.07
14083,-0.155
14287,-0.56
14483,-0.775
14680,-0.59
14876,0.05
15071,-0.055
15264,-0.55
15457,-0.075
15656,0.08
15854,-0.295
16056,-0.125
16262,-0.11
16472,0.035
16686,0.02
16897,-0.06
17105,-0.35
17309,-0.335
17508,-0.72
17704,-0.295
17902,0.015
18098,-0.305
18292,-0.275
18494,0.2
18697,0.035
18910,-0.245
19111,-0.53
19317,-0.315
19526,0.065
19738,-0.03
19953,-0.1
20158,-0.52
20362,-0.17
20570,0.1
20775,0.05
20975,-0.485
21175,-0.055
21380,0.12
21584,-0.015
21782,-0.46
21979,-0.02
22181,0.125
22382,-0.13
22579,-0.44
22777,0.035
22977,0.145
23178,-0.115
23372,-0.5
23568,-0.015
23766,0.2
23964,0.02
24158,-0.5
24354,0.035
24554,0.145
24757,-0.095
24955,-0.46
25157,0.04
25362,0.2
25568,-0.095
25768,-0.445
25972,0.02
26176,-0.325
26374,-0.225
26577,-0.015
26778,0.125
26984,-0.165
