peak_index,peak_raw_ecg_value
322,2.375
531,2.295
746,2.26
967,2.3
1175,2.265
1383,2.315
1605,2.175
1828,2.395
2037,2.435
2242,2.295
2453,2.305
2666,2.415
2869,2.485
3068,2.365
3287,2.41
3512,2.255
3721,2.26
3924,2.345
4135,2.26
4347,2.195
4549,2.32
4752,2.53
4968,2.145
5211,2.385
5437,2.35
5658,2.455
5904,2.375
6149,2.18
6367,2.5
6580,2.415
6803,2.175
7025,2.28
7230,2.32
7428,2.335
7639,2.295
7855,2.21
8068,2.225
8272,2.32
8488,2.47
8717,2.33
8942,2.2
9154,2.415
9369,2.36
9588,2.325
9808,2.215
10016,2.32
10219,2.405
10433,2.205
10658,2.365
10867,2.445
11070,2.46
11287,2.335
11506,2.33
11718,2.315
11920,2.495
12139,2.265
12360,2.155
12580,2.4
12779,2.285
12988,2.345
13201,2.255
13425,2.175
13635,2.435
13844,2.39
14070,2.33
14303,2.24
14516,2.295
14727,2.295
14949,2.245
15172,2.31
15381,2.455
15582,2.425
15795,2.2
16018,2.155
16225,2.225
16424,2.445
16631,2.405
16844,2.26
17054,2.2
17254,2.505
17466,2.22
17682,2.26
17895,2.24
18096,2.335
18303,2.295
18519,2.165
18739,2.095
18947,2.33
19147,2.315
19354,2.18
19564,2.21
19766,2.29
19966,2.33
20175,2.2
20391,2.185
20597,2.21
20793,2.49
20999,2.12
21216,2.18
21437,2.26
21645,2.295
21857,2.33
22084,2.495
22314,2.23
22518,2.215
22711,2.62
22908,2.4
23109,2.26
23310,2.285
23510,2.41
23737,2.155
24028,2.155
24269,2.315
24517,2.235
24773,2.32
25013,2.36
25249,2.28
25494,2.455
25737,2.19
25963,2.45
26186,2.34
26424,2.31
26658,2.35
26877,2.395
27095,2.34
27320,2.12
27541,2.32
27752,2.575
27976,2.32
28203,2.43
28410,2.305
28615,2.265
28828,2.435
29047,2.39
29254,2.43
29459,2.335
29676,2.38
29906,2.225
30125,2.545
30326,2.3
30537,2.235
30756,2.405
30971,2.22
31172,2.515
31378,2.27
31597,2.125
31814,2.225
32018,2.25
32225,2.29
32444,2.115
32661,2.085
32867,2.44
33066,2.455
33277,2.4
33496,2.195
33707,2.415
33912,2.505
34118,2.145
34336,2.355
34539,2.22
34734,2.295
34945,2.38
35164,2.4
35375,2.475
35576,2.545
35805,2.205
36049,2.325
36274,2.19
36488,2.315
36718,2.205
36954,2.135
37167,2.195
37375,2.585
37584,2.33
37803,2.205
38007,2.185
38207,2.32
38422,2.455
38633,2.115
38840,2.425
39043,2.435
39260,2.305
39502,2.135
39723,2.3
39941,2.44
40171,2.145
40405,2.145
40617,2.475
40830,2.18
41057,2.185
41279,2.145
41488,2.18
41691,2.385
41902,2.255
42124,2.135
42338,2.365
42541,2.385
42759,2.275
42983,2.115
43201,2.37
43404,2.385
43621,2.43
43840,2.205
44049,2.32
44260,2.25
44483,2.18
44715,2.245
44926,2.38
45135,2.275
45353,2.21
45579,2.12
45787,2.38
45996,2.44
46207,2.16
46429,2.19
46635,2.32
46841,2.39
47058,2.32
47285,2.3
47500,2.235
47705,2.23
47924,2.27
48141,2.09
48346,2.34
48543,2.635
48751,2.1
48972,2.23
49184,2.25
49386,2.295
49607,2.3
49844,2.235
50059,2.26
50260,2.455
50471,2.345
50688,2.16
50898,2.35
51100,2.33
51310,2.255
51535,2.325
51746,2.425
51947,2.31
52158,2.425
52379,2.375
52588,2.33
52791,2.655
53006,2.33
53229,2.085
53441,2.305
53646,2.41
53861,2.14
54086,2.415
54297,2.385
54500,2.465
54707,2.365
54920,2.26
55121,2.445
55315,2.245
55513,2.2
55717,2.265
55925,2.155
56121,2.485
56322,2.45
56537,2.365
56763,2.265
56977,2.32
57195,2.445
57439,2.295
57674,2.33
57891,2.345
58117,2.515
58345,2.265
58557,2.34
58762,2.46
58978,2.205
59201,2.285
59408,2.45
59607,2.365
59818,2.355
60035,2.37
60250,2.385
60446,2.25
60652,2.34
60867,2.36
61078,2.2
61279,2.44
61490,2.305
61715,2.32
61935,2.195
62141,2.36
62350,2.355
62563,2.17
62781,2.365
62987,2.255
63191,2.325
63410,2.355
63633,2.095
63844,2.295
64051,2.495
64263,2.255
64488,2.21
64701,2.285
64902,2.41
65112,2.19
65330,2.11
65543,2.33
65749,2.14
65958,2.21
66174,2.23
66393,2.115
66601,2.35
66801,2.405
67010,2.055
67230,2.04
67437,2.185
67639,2.285
67854,2.215
68078,2.375
68291,2.515
68494,2.505
68703,2.3
68928,2.195
69144,2.215
69351,2.265
69555,2.34
69777,2.195
70008,2.235
70225,2.34
70453,2.52
70697,2.19
70931,2.22
71148,2.255
71376,1.95
71608,2.15
71834,2.415
72049,2.235
72271,2.305
72496,2.445
72717,2.22
72926,2.315
73137,2.225
73351,2.2
73564,2.135
73769,2.265
73971,2.32
74188,2.215
74410,2.375
74617,2.295
74822,2.28
75042,2.11
75264,2.095
75474,2.28
75681,2.265
75903,2.175
76126,1.865
76336,2.515
76535,2.27
76743,2.17
76963,2.165
77170,2.105
77367,2.49
77574,2.415
77785,2.37
78002,2.36
78209,2.395
78410,2.39
78621,2.345
78853,2.175
79078,2.38
79287,2.38
79502,2.41
79719,2.285
79939,2.28
80150,2.475
80356,2.315
80572,2.355
80799,2.315
81012,2.32
81217,2.325
81439,2.245
81664,2.39
81874,2.21
82072,2.53
82280,2.155
82500,2.165
82703,2.285
82902,2.365
83113,2.33
83328,2.375
83537,2.22
83734,2.3
83944,2.245
84158,2.26
84374,2.11
84576,2.26
84769,2.255
84977,2.195
85201,2.43
85423,2.185
85631,2.49
85849,2.39
86086,2.5
86328,2.44
86549,2.45
86774,2.26
87014,2.26
87242,2.305
87453,2.565
87668,2.62
87885,2.355
88109,2.245
88318,2.37
88517,2.465
88723,2.215
88934,2.13
89137,2.24
89336,2.49
89545,2.495
89760,2.33
89963,2.49
90158,2.42
90362,2.14
90567,2.12
90777,2.27
90978,2.39
91182,2.32
91391,2.265
91607,2.285
91809,2.38
92020,2.375
92232,2.34
92448,2.125
92660,2.49
92855,2.335
93049,2.205
93250,2.175
93441,2.405
93645,2.37
93953,2.48
94198,2.195
94422,2.56
94669,2.215
94926,2.305
95160,2.195
95395,2.305
95643,2.25
95890,2.26
96121,2.39
96348,2.235
96578,2.27
96804,2.08
97014,2.315
97224,2.325
97445,2.335
97670,2.15
97883,2.325
98088,2.295
98304,2.16
98529,2.1
98738,2.31
98947,2.455
99174,2.29
99410,2.4
99625,2.285
99830,2.42
100047,2.335
100274,2.085
100486,2.38
100687,2.37
100893,2.21
101104,2.145
101303,2.295
101502,2.625
101709,2.495
101912,2.165
102117,2.53
102328,2.52
102542,2.07
102752,2.335
102951,2.535
103150,2.33
103363,2.42
103584,2.295
103797,2.23
104000,2.475
104209,2.245
104433,2.165
104646,2.155
104845,2.28
105041,2.535
105249,2.17
105472,2.165
105683,2.34
105881,2.42
106096,2.25
106317,2.09
106530,2.155
106734,2.45
106951,2.485
107187,2.32
107400,2.295
107603,2.39
107814,2.29
108037,2.43
108252,2.46
108453,2.31
108666,2.55
108889,2.225
109109,2.315
109318,2.415
109539,2.625
109773,2.265
109994,2.215
110205,2.55
110430,2.285
110664,2.32
110881,2.435
111094,2.445
111316,2.22
111537,2.365
111744,2.31
111941,2.285
112152,2.335
112369,2.19
112574,2.275
112772,2.27
112986,2.265
113227,2.255
113461,2.24
113676,2.465
113898,2.25
114137,2.29
114375,2.305
114588,2.29
114801,2.37
115022,2.19
115235,2.12
115426,2.355
115609,2.475
115801,2.235
116013,2.19
116221,2.265
116422,2.335
116656,2.24
116932,2.255
117176,2.32
117435,2.4
117695,2.18
117934,2.33
118166,2.325
118412,2.41
118654,2.265
118877,2.565
119099,2.39
119330,2.265
119557,2.13
119766,2.295
119982,2.39
120203,2.21
120425,2.215
120631,2.37
120840,2.495
121066,2.325
121289,2.23
121502,2.375
121707,2.575
121924,2.415
122152,2.33
122367,2.385
122570,2.505
122780,2.235
123001,2.065
123203,2.39
123398,2.285
123599,2.345
123817,2.16
124066,2.13
124281,2.425
124494,2.38
124756,2.425
125012,2.255
125244,2.48
125488,2.315
125736,2.26
125976,2.17
126199,2.35
126423,2.31
126656,2.235
126883,2.25
127100,2.285
127321,2.225
127550,2.175
127779,2.17
127996,2.37
128210,2.24
128433,2.235
128654,2.25
128859,2.285
129056,2.225
129262,2.23
129479,2.13
129691,2.245
129893,2.28
130100,2.32
130318,2.365
130547,2.345
130752,2.5
130947,2.51
131148,2.305
131356,2.18
131570,2.28
131771,2.17
131980,2.25
132217,2.28
132457,2.225
132678,2.315
132896,2.32
133119,2.33
133347,2.215
133555,2.27
133756,2.43
133961,2.34
134179,2.215
134389,2.175
134591,2.25
134795,2.425
135009,2.11
135230,2.145
135437,2.235
135637,2.285
135855,2.315
136076,2.41
136282,2.2
136481,2.315
136692,2.15
136910,2.115
137127,2.275
137328,2.49
137535,2.47
137749,2.145
137969,2.29
138172,2.355
138379,2.42
138603,2.29
138826,2.365
139037,2.43
139250,2.565
139480,2.33
139705,2.385
139913,2.28
140117,2.355
140330,2.51
140545,2.365
140746,2.345
140937,2.385
141137,2.29
141340,2.26
141543,2.305
141739,2.335
141963,2.43
142228,2.255
142465,2.42
142694,2.28
142939,2.235
143185,2.295
143410,2.545
143631,2.5
143861,2.34
144094,2.265
144310,2.335
144529,2.325
144761,2.205
144992,2.17
145205,2.32
145416,2.575
145636,2.29
145856,2.17
146061,2.25
146267,2.44
146484,2.315
146705,2.23
146912,2.36
147114,2.245
147332,2.365
147555,2.24
147766,2.315
