peak_index,peak_raw_ecg_value
377,-1.815
665,-1.905
955,-1.775
1251,-1.77
1555,-1.8
1859,-1.77
2169,-1.73
2480,-1.79
2791,-1.765
3103,-1.71
3413,-1.765
3726,-1.73
4036,-1.645
4348,-1.665
4659,-1.795
4966,-1.575
5273,-1.65
5577,-1.75
5877,-1.525
6181,-1.495
6485,-1.735
6784,-1.57
7086,-1.545
7390,-1.735
7688,-1.495
7990,-1.505
8291,-1.665
8588,-1.465
8888,-1.535
9189,-1.775
9489,-1.56
9791,-1.595
10095,-1.69
10396,-1.46
10704,-1.6
11012,-1.59
11315,-1.445
11627,-1.585
11940,-1.71
12249,-1.515
12559,-1.605
12870,-1.665
13175,-1.55
13483,-1.64
13793,-1.715
14100,-1.685
14410,-1.745
14720,-1.785
15029,-1.605
15342,-1.725
15657,-1.765
15968,-1.675
16284,-1.695
16600,-1.825
16907,-1.675
17217,-1.675
17528,-1.77
17837,-1.655
18145,-1.66
18455,-1.77
18760,-1.535
19067,-1.615
19375,-1.755
19678,-1.61
19981,-1.705
20283,-1.795
20579,-1.53
20881,-1.64
21181,-1.675
21482,-1.555
21787,-1.72
22088,-1.66
22392,-1.575
22696,-1.64
22997,-1.61
23300,-1.8
23596,-1.57
23897,-1.615
24201,-1.665
24503,-1.495
24810,-1.555
25114,-1.62
25417,-1.39
25722,-1.615
26026,-1.735
26320,-1.415
26612,-1.425
26905,-1.665
27194,-1.645
27485,-1.55
27763,-1.545
28042,-1.655
28328,-1.565
28625,-1.665
28926,-1.625
29232,-1.595
29543,-1.665
29854,-1.64
30167,-1.72
30479,-1.745
30793,-1.65
31108,-1.85
31415,-1.77
31729,-1.71
32043,-1.745
32353,-1.87
32660,-1.675
32966,-1.77
33272,-1.705
33579,-1.785
33886,-1.71
34192,-1.64
34502,-1.75
34814,-1.77
35123,-1.695
35434,-1.735
35744,-1.79
36050,-1.635
36358,-1.725
36666,-1.805
36967,-1.565
37269,-1.735
37565,-1.75
37860,-1.525
38158,-1.655
38455,-1.625
38752,-1.46
39052,-1.59
39353,-1.56
39653,-1.445
39958,-1.55
40262,-1.55
40562,-1.41
40866,-1.525
41167,-1.585
41468,-1.455
41769,-1.625
42069,-1.585
42370,-1.43
42673,-1.575
42976,-1.585
43278,-1.48
43581,-1.57
43882,-1.57
44185,-1.455
44493,-1.585
44801,-1.63
45108,-1.505
45421,-1.63
45735,-1.64
46050,-1.525
46366,-1.535
46680,-1.665
46990,-1.455
47302,-1.585
47615,-1.63
47924,-1.615
48237,-1.585
48550,-1.64
48865,-1.56
49183,-1.71
49503,-1.775
49819,-1.605
50134,-1.625
50450,-1.725
50758,-1.605
51072,-1.685
51385,-1.835
51692,-1.635
52002,-1.645
52314,-1.77
52621,-1.585
52927,-1.605
53233,-1.665
53533,-1.55
53836,-1.65
54137,-1.685
54435,-1.475
54735,-1.63
55035,-1.635
55335,-1.53
55637,-1.595
55938,-1.655
56235,-1.57
56529,-1.735
56816,-1.605
57103,-1.545
57392,-1.675
57678,-1.57
57963,-1.61
58254,-1.69
58542,-1.535
58836,-1.6
59131,-1.63
59425,-1.525
59729,-1.55
60035,-1.64
60338,-1.5
60644,-1.535
60953,-1.575
61258,-1.535
61564,-1.53
61874,-1.695
62180,-1.45
62488,-1.505
62797,-1.63
63102,-1.545
63410,-1.545
63720,-1.77
64026,-1.535
64333,-1.585
64645,-1.685
64957,-1.525
65265,-1.61
65572,-1.465
65882,-1.465
66194,-1.675
66500,-1.55
66805,-1.49
67111,-1.65
67414,-1.445
67721,-1.485
68029,-1.57
68335,-1.485
68644,-1.53
68955,-1.635
69264,-1.425
69572,-1.535
69879,-1.595
70178,-1.525
70481,-1.655
70785,-1.695
71087,-1.485
71390,-1.63
71693,-1.725
71995,-1.575
72300,-1.615
72608,-1.72
72910,-1.595
73213,-1.625
73519,-1.64
73819,-1.535
74122,-1.585
74422,-1.665
74722,-1.45
75022,-1.585
75326,-1.64
75630,-1.535
75933,-1.595
76235,-1.625
76529,-1.58
76826,-1.735
77121,-1.74
77410,-1.555
77703,-1.655
77997,-1.77
78288,-1.55
78583,-1.55
78884,-1.625
79181,-1.495
79478,-1.515
79775,-1.69
80069,-1.55
80369,-1.655
80669,-1.635
80974,-1.495
81285,-1.61
81597,-1.585
81913,-1.425
82229,-1.53
82540,-1.535
82850,-1.47
83159,-1.555
83466,-1.505
83774,-1.53
84087,-1.685
84395,-1.545
84702,-1.48
85012,-1.63
85319,-1.595
85629,-1.53
85939,-1.57
86251,-1.625
86560,-1.535
86870,-1.61
87176,-1.59
87480,-1.55
87787,-1.635
88090,-1.62
88393,-1.64
88697,-1.69
88996,-1.625
89295,-1.575
89593,-1.615
89889,-1.525
90187,-1.67
90487,-1.695
90783,-1.545
91081,-1.56
91381,-1.66
91677,-1.545
91976,-1.66
92274,-1.75
92572,-1.575
92875,-1.655
93174,-1.76
93472,-1.595
93771,-1.695
94069,-1.745
94364,-1.6
94662,-1.69
94959,-1.855
95250,-1.69
95546,-1.685
95843,-1.745
96138,-1.655
96435,-1.63
96731,-1.715
97025,-1.585
97324,-1.655
97622,-1.675
97919,-1.565
98219,-1.655
98522,-1.735
98822,-1.535
99124,-1.61
99426,-1.725
99725,-1.63
100025,-1.585
100324,-1.63
100621,-1.505
100920,-1.585
101215,-1.655
101505,-1.475
101798,-1.53
102093,-1.585
102386,-1.41
102681,-1.515
102979,-1.545
103273,-1.45
103572,-1.495
103871,-1.585
104170,-1.365
104468,-1.505
104768,-1.555
105067,-1.425
105371,-1.48
105678,-1.545
105979,-1.455
106282,-1.485
106584,-1.525
106885,-1.505
107189,-1.615
107488,-1.555
107787,-1.525
108085,-1.635
108380,-1.665
108674,-1.56
108969,-1.635
109263,-1.675
109556,-1.56
109854,-1.675
110149,-1.66
110442,-1.515
110736,-1.665
111026,-1.745
111310,-1.55
111597,-1.635
111884,-1.755
112174,-1.545
112469,-1.585
112766,-1.705
113064,-1.665
113363,-1.635
113662,-1.805
113958,-1.585
114256,-1.655
114556,-1.815
114852,-1.71
115152,-1.665
115457,-1.795
115764,-1.685
116066,-1.595
116373,-1.65
116676,-1.575
116982,-1.515
117289,-1.605
117589,-1.47
117893,-1.485
118197,-1.575
118493,-1.535
118788,-1.405
119085,-1.19
119378,-1.59
119658,-1.515
119939,-1.425
120222,-1.6
120502,-1.475
120790,-1.505
121081,-1.615
121370,-1.53
121665,-1.55
121960,-1.665
122254,-1.475
122551,-1.49
122850,-1.645
123144,-1.525
123441,-1.385
123740,-1.555
124041,-1.64
124341,-1.47
124643,-1.505
124948,-1.585
125252,-1.645
125553,-1.48
125858,-1.535
126164,-1.685
126468,-1.535
126774,-1.525
127078,-1.695
127368,-1.595
127656,-1.585
127943,-1.745
128225,-1.53
128505,-1.495
128777,-1.72
129041,-1.595
129312,-1.6
129583,-1.675
129854,-1.505
130132,-1.475
130410,-1.645
130693,-1.835
130973,-1.405
131259,-1.55
131548,-1.655
131839,-1.43
132136,-1.605
132433,-1.575
132730,-1.455
133028,-1.525
133326,-1.615
133619,-1.41
133917,-1.55
134215,-1.625
134517,-1.47
134822,-1.615
135130,-1.595
135441,-1.435
135749,-1.61
136050,-1.48
136352,-1.445
136654,-1.535
136951,-1.315
137251,-1.505
137545,-1.4
137846,-1.345
138154,-1.45
138460,-1.49
138765,-1.295
139074,-1.45
139387,-1.545
139696,-1.325
140005,-1.415
140314,-1.49
140618,-1.32
140923,-1.425
141226,-1.56
141529,-1.45
141836,-1.475
142147,-1.565
142453,-1.395
142762,-1.425
143072,-1.625
143378,-1.49
143686,-1.505
143995,-1.51
144298,-1.485
144605,-1.51
144913,-1.665
145218,-1.525
145528,-1.505
145840,-1.64
146149,-1.505
146458,-1.465
146768,-1.705
147073,-1.53
147381,-1.545
147687,-1.735
147990,-1.63
148296,-1.545
148606,-1.74
148909,-1.645
149212,-1.515
149522,-1.665
149832,-1.675
150149,-1.53
150468,-1.685
150782,-1.635
151099,-1.515
151417,-1.64
151735,-1.56
152053,-1.535
152375,-1.625
152694,-1.585
153012,-1.475
153329,-1.565
153641,-1.495
153960,-1.61
154274,-1.515
154593,-1.45
154914,-1.595
155234,-1.425
155558,-1.56
155883,-1.555
156206,-1.445
156533,-1.635
156849,-1.49
157165,-1.47
157485,-1.65
157800,-1.595
158116,-1.53
158427,-1.69
158735,-1.635
159046,-1.53
159356,-1.615
159667,-1.735
159973,-1.53
160283,-1.605
160588,-1.605
160895,-1.505
161202,-1.655
161501,-1.48
161806,-1.525
162109,-1.635
162409,-1.575
162711,-1.585
163002,-1.375
163292,-1.475
163580,-1.71
163864,-1.625
164145,-1.255
164430,-1.45
164710,-1.805
164991,-1.49
165268,-1.585
165542,-1.61
165817,-1.535
166092,-1.585
166370,-1.585
166645,-1.57
166923,-1.505
167199,-1.705
167472,-1.555
167741,-1.495
168010,-1.665
168277,-1.755
168544,-1.655
168808,-1.56
169072,-1.425
169342,-1.545
169614,-1.615
169884,-1.825
170156,-1.705
170431,-1.57
170706,-1.8
170974,-1.65
171246,-1.685
171520,-1.795
171795,-1.78
172073,-1.735
172353,-1.695
172630,-1.705
172909,-1.685
173188,-1.8
173459,-1.71
173724,-1.61
173990,-1.635
174248,-1.615
174500,-1.675
174751,-1.505
175003,-1.535
175252,-1.63
175504,-1.535
175765,-1.105
176038,-1.145
176309,-1.3
176590,-1.185
176871,-1.35
177147,-1.32
177424,-1.335
177704,-1.375
177983,-1.515
178259,-1.505
178534,-1.395
178806,-1.365
179086,-1.33
179366,-1.425
179648,-1.465
179928,-1.575
180210,-1.615
180489,-1.41
180771,-1.47
181057,-1.555
181343,-1.435
181634,-1.425
181928,-1.455
182221,-1.495
182520,-1.355
182818,-1.47
183115,-1.57
183409,-1.33
183708,-1.49
184010,-1.5
184311,-1.345
184613,-1.52
184911,-1.265
185216,-1.42
185526,-1.595
185828,-1.345
186135,-1.43
186443,-1.605
186752,-1.445
187064,-1.515
187378,-1.61
187695,-1.505
188012,-1.595
188329,-1.585
188648,-1.49
188969,-1.625
189285,-1.575
189600,-1.615
189916,-1.715
190215,-1.64
190515,-1.625
190808,-1.81
191091,-1.575
191371,-1.56
191652,-1.57
191936,-1.675
192220,-1.485
192512,-1.57
192812,-1.61
193110,-1.565
193414,-1.48
193719,-1.655
194018,-1.495
194318,-1.525
194620,-1.585
194919,-1.48
195221,-1.445
195525,-1.525
195829,-1.275
196132,-1.455
196431,-1.455
196731,-1.375
197032,-1.465
197336,-1.375
197643,-1.45
197946,-1.56
198254,-1.39
198561,-1.345
198862,-1.535
199157,-1.465
199451,-1.435
199745,-1.535
200033,-1.39
200325,-1.31
200621,-1.375
200920,-1.455
201229,-1.525
201537,-1.595
201849,-1.335
202164,-1.61
202473,-1.575
202780,-1.485
203088,-1.615
203391,-1.395
203697,-1.55
204004,-1.625
204305,-1.48
204610,-1.665
204918,-1.605
205223,-1.615
205534,-1.595
205845,-1.615
206152,-1.475
206460,-1.625
206766,-1.81
207076,-1.555
207386,-1.575
207696,-1.675
208005,-1.705
208314,-1.715
208624,-1.675
208928,-1.56
209236,-1.615
209538,-1.705
209838,-1.535
210138,-1.435
210426,-1.8
210700,-1.475
210973,-1.485
211241,-1.625
211507,-1.47
211776,-1.585
212045,-1.605
212316,-1.425
212596,-1.475
212876,-1.555
213153,-1.41
213432,-1.49
213708,-1.47
213980,-1.49
214247,-1.535
214520,-1.53
214799,-1.41
215089,-1.48
215390,-1.605
215691,-1.495
215996,-1.445
216308,-1.545
216612,-1.41
216919,-1.455
217228,-1.595
217530,-1.385
217833,-1.435
218137,-1.535
218437,-1.455
218740,-1.445
219045,-1.555
219346,-1.425
219650,-1.455
219960,-1.63
220269,-1.455
220585,-1.515
220896,-1.655
221207,-1.505
221520,-1.655
221829,-1.655
222137,-1.555
222445,-1.725
222752,-1.56
223061,-1.61
223369,-1.655
223677,-1.575
223984,-1.67
224290,-1.56
224595,-1.53
224900,-1.63
