peak_index,peak_raw_ecg_value
216,-0.62
373,-0.635
531,-0.59
687,-0.52
842,-0.475
998,-0.555
1156,-0.56
1313,-0.595
1469,-0.6
1626,-0.505
1784,-0.505
1942,-0.64
2101,-0.665
2261,-0.585
2418,-0.545
2575,-0.41
2731,-0.435
2887,-0.505
3042,-0.545
3197,-0.62
3352,-0.545
3507,-0.435
3662,-0.52
3817,-0.605
3972,-0.605
4127,-0.595
4282,-0.555
4436,-0.44
4590,-0.51
4743,-0.565
4896,-0.62
5048,-0.62
5202,-0.615
5357,-0.52
5511,-0.525
5666,-0.59
5822,-0.605
5978,-0.635
6135,-0.625
6291,-0.515
6447,-0.48
6604,-0.655
6763,-0.655
6921,-0.63
7081,-0.605
7241,-0.645
7401,-0.545
7561,-0.575
7720,-0.62
7879,-0.655
8037,-0.685
8196,-0.505
8354,-0.43
8512,-0.62
8670,-0.555
8827,-0.59
8984,-0.645
9141,-0.5
9297,-0.565
9452,-0.62
9608,-0.605
9761,-0.58
9914,-0.515
10067,-0.615
10218,-0.595
10371,-0.6
10523,-0.59
10674,-0.505
10826,-0.525
10978,-0.61
11131,-0.665
11282,-0.64
11435,-0.59
11589,-0.485
11741,-0.53
11895,-0.605
12050,-0.705
12204,-0.655
12359,-0.495
12515,-0.64
12671,-0.655
12828,-0.62
12985,-0.675
13143,-0.555
13301,-0.57
13459,-0.575
13617,-0.635
13774,-0.655
13932,-0.625
14090,-0.515
14247,-0.49
14405,-0.585
14563,-0.64
14722,-0.62
14878,-0.6
15036,-0.5
15193,-0.47
15351,-0.595
15509,-0.65
15665,-0.61
15822,-0.585
15979,-0.53
16135,-0.505
16288,-0.485
16443,-0.57
16597,-0.655
16749,-0.685
16902,-0.62
17055,-0.535
17207,-0.505
17360,-0.595
17513,-0.67
17666,-0.67
17820,-0.625
17972,-0.525
18125,-0.45
18277,-0.645
18430,-0.695
18583,-0.655
18736,-0.545
18890,-0.42
19044,-0.615
19199,-0.655
19353,-0.63
19508,-0.58
19663,-0.47
19817,-0.405
19974,-0.555
20130,-0.585
20286,-0.69
20443,-0.655
20599,-0.55
20756,-0.47
20914,-0.605
21069,-0.605
21224,-0.59
21378,-0.545
21532,-0.47
21686,-0.52
21839,-0.605
21995,-0.535
22148,-0.59
22302,-0.485
22454,-0.495
22608,-0.52
22761,-0.615
22913,-0.64
23066,-0.59
23220,-0.59
23373,-0.49
23528,-0.565
23685,-0.62
23844,-0.615
24003,-0.655
24162,-0.51
24323,-0.455
24484,-0.58
24644,-0.575
24803,-0.645
24961,-0.585
25120,-0.58
25280,-0.525
25439,-0.655
25598,-0.67
25757,-0.725
25916,-0.505
26073,-0.505
26232,-0.56
26391,-0.555
26548,-0.595
26705,-0.6
26860,-0.435
27016,-0.445
27171,-0.535
27325,-0.64
27479,-0.67
27632,-0.64
27785,-0.435
27937,-0.465
28089,-0.625
28240,-0.67
28391,-0.66
28542,-0.5
28693,-0.53
28847,-0.585
29000,-0.625
29153,-0.655
29307,-0.55
29461,-0.48
29617,-0.605
29775,-0.705
29933,-0.66
30093,-0.675
30252,-0.505
30413,-0.63
30574,-0.7
30735,-0.725
30894,-0.605
31054,-0.585
31212,-0.62
31372,-0.72
31531,-0.66
31691,-0.69
31849,-0.535
32007,-0.535
32166,-0.605
32324,-0.67
32483,-0.66
32640,-0.58
32798,-0.55
32952,-0.435
33107,-0.59
33261,-0.635
33414,-0.645
33568,-0.615
33720,-0.45
33873,-0.425
34026,-0.59
34179,-0.66
34332,-0.64
34485,-0.605
34639,-0.425
34794,-0.565
34952,-0.67
35110,-0.625
35269,-0.67
35428,-0.585
35587,-0.595
35746,-0.69
35906,-0.705
36067,-0.64
36229,-0.505
36388,-0.42
36549,-0.615
36710,-0.67
36871,-0.665
37033,-0.69
37193,-0.585
37355,-0.425
37517,-0.545
37680,-0.62
37843,-0.69
38006,-0.585
38169,-0.485
38331,-0.56
38493,-0.635
38656,-0.69
38818,-0.655
38978,-0.555
39138,-0.485
39297,-0.585
39454,-0.675
39611,-0.685
39767,-0.61
39921,-0.465
40075,-0.555
40230,-0.64
40385,-0.61
40540,-0.595
40695,-0.54
40851,-0.62
41008,-0.72
41165,-0.725
41321,-0.62
41477,-0.465
41634,-0.505
41791,-0.57
41949,-0.585
42106,-0.53
42263,-0.49
42423,-0.585
42581,-0.68
42741,-0.67
42901,-0.605
43060,-0.505
43219,-0.605
43378,-0.69
43539,-0.675
43698,-0.655
43858,-0.575
44017,-0.485
44174,-0.51
44330,-0.625
44485,-0.615
44640,-0.65
44795,-0.57
44952,-0.425
45108,-0.47
45265,-0.57
45420,-0.625
45576,-0.62
45730,-0.56
45885,-0.53
46039,-0.555
46193,-0.675
46345,-0.64
46499,-0.58
46652,-0.52
46807,-0.435
46961,-0.53
47117,-0.595
47273,-0.67
47429,-0.62
47586,-0.48
47744,-0.53
47902,-0.67
48059,-0.64
48217,-0.63
48375,-0.625
48534,-0.52
48694,-0.535
48852,-0.62
49010,-0.605
49167,-0.655
49324,-0.55
49480,-0.44
49636,-0.55
49792,-0.59
49946,-0.63
50101,-0.64
50257,-0.505
50412,-0.485
50567,-0.575
50722,-0.63
50878,-0.705
51033,-0.615
51187,-0.515
51342,-0.46
51496,-0.605
51650,-0.63
51805,-0.655
51960,-0.64
52116,-0.61
52273,-0.57
52432,-0.635
52591,-0.66
52751,-0.65
52911,-0.64
53073,-0.62
53234,-0.535
53396,-0.605
53560,-0.685
53722,-0.715
53885,-0.655
54045,-0.51
54204,-0.605
54362,-0.625
