peak_index,peak_raw_ecg_value
338,-4.505
598,-4.475
859,-4.475
1115,-4.505
1363,-4.525
1604,-4.51
1845,-4.495
2103,-4.525
2373,-4.54
2644,-4.495
2907,-4.475
3170,-4.51
3422,-4.535
3681,-4.58
3948,-4.55
4209,-4.51
4468,-4.56
4727,-4.56
4970,-4.58
5195,-4.635
5413,-4.6
5643,-4.535
5875,-4.62
6115,-4.545
6368,-4.595
6631,-4.57
6892,-4.495
7146,-4.545
7409,-4.55
7669,-4.585
7929,-4.52
8188,-4.56
8451,-4.585
8709,-4.555
8963,-4.535
9217,-4.55
9473,-4.565
9713,-4.495
9945,-4.555
10180,-4.575
10405,-4.555
10618,-4.52
10832,-4.625
11045,-4.6
11250,-4.675
11450,-4.645
11651,-4.6
11852,-4.6
12062,-4.53
12288,-4.55
12520,-4.56
12760,-4.545
12997,-4.525
13240,-4.545
13485,-4.545
13734,-4.53
13986,-4.5
14235,-4.54
14474,-4.535
14714,-4.52
14961,-4.53
15222,-4.495
15497,-4.475
15766,-4.54
16026,-4.545
16283,-4.46
16536,-4.505
16787,-4.485
17029,-4.365
17270,-4.51
17503,-4.55
17730,-4.435
17951,-4.45
18175,-4.49
18402,-4.5
18633,-4.46
18849,-4.45
19067,-4.47
19306,-4.51
19562,-4.485
19828,-4.455
20104,-4.43
20379,-4.49
20648,-4.495
20913,-4.505
21173,-4.475
21439,-4.48
21709,-4.545
21980,-4.505
22255,-4.56
22519,-4.495
22769,-4.48
23020,-4.56
23267,-4.525
23510,-4.495
23748,-4.575
23991,-4.55
24238,-4.545
24495,-4.585
24753,-4.48
25010,-4.52
25256,-4.62
25501,-4.63
25757,-4.525
26043,-4.485
26321,-4.55
26600,-4.57
26870,-4.56
27137,-4.54
27414,-4.54
27688,-4.535
27960,-4.52
28240,-4.52
28527,-4.495
28804,-4.52
29071,-4.48
29344,-4.545
29618,-4.455
29893,-4.5
30161,-4.535
30430,-4.51
30698,-4.52
30968,-4.475
31235,-4.485
31488,-4.55
31737,-4.51
31993,-4.475
32255,-4.51
32517,-4.495
32761,-4.51
32987,-4.575
33218,-4.54
33465,-4.545
33724,-4.56
33995,-4.525
34268,-4.52
34549,-4.475
34824,-4.495
35100,-4.585
35361,-4.49
35619,-4.49
35870,-4.615
36125,-4.505
36380,-4.545
36634,-4.445
36886,-4.505
37133,-4.45
37369,-4.45
37604,-4.47
37830,-4.505
38061,-4.535
38300,-4.545
38539,-4.575
38776,-4.55
39007,-4.525
39244,-4.51
39487,-4.51
39739,-4.545
40001,-4.48
40287,-4.475
40570,-4.435
40853,-4.485
41133,-4.53
41396,-4.505
41654,-4.46
41911,-4.505
42164,-4.495
42411,-4.495
42669,-4.48
42951,-4.44
43230,-4.485
43505,-4.525
43769,-4.53
44040,-4.475
44315,-4.465
44594,-4.48
44866,-4.435
45138,-4.445
45407,-4.475
45678,-4.455
45953,-4.495
46221,-4.485
46485,-4.44
46744,-4.48
47002,-4.48
47260,-4.47
47519,-4.47
47776,-4.41
48036,-4.46
48306,-4.46
48580,-4.485
48857,-4.435
49129,-4.445
49396,-4.46
49656,-4.45
49914,-4.42
50168,-4.425
50427,-4.435
50687,-4.425
50950,-4.475
51224,-4.425
51499,-4.405
51761,-4.56
52014,-4.535
52254,-4.595
52485,-4.575
52717,-4.595
52951,-4.57
53182,-4.55
53418,-4.585
53650,-4.505
53879,-4.545
54115,-4.575
54351,-4.58
54592,-4.56
54833,-4.43
