peak_index,peak_raw_ecg_value
192,-5.04
369,-5.035
545,-5.12
721,-5.16
898,-5.075
1073,-5.0
1249,-4.98
1427,-4.97
1604,-5.025
1783,-5.055
1973,-5.535
2142,-5.01
2322,-5.045
2503,-5.06
2685,-5.05
2868,-5.13
3050,-5.035
3229,-4.98
3414,-4.975
3596,-5.015
3780,-5.035
3968,-5.145
4158,-4.985
4342,-4.995
4527,-4.935
4711,-4.965
4894,-5.04
5078,-5.145
5265,-5.155
5450,-4.995
5631,-4.975
5825,-4.93
6011,-4.965
6195,-5.045
6378,-5.115
6561,-5.02
6743,-5.01
6927,-5.05
7111,-5.095
7296,-5.155
7486,-5.165
7674,-5.065
7858,-5.085
8047,-5.12
8244,-5.13
8439,-5.125
8632,-5.055
8825,-5.035
9021,-5.11
9218,-5.18
9415,-5.175
9610,-5.085
9808,-5.05
10005,-5.095
10202,-5.155
10398,-5.135
10593,-5.055
10788,-5.055
10985,-5.075
11182,-5.13
11378,-5.13
11571,-5.085
11769,-5.11
11967,-5.125
12164,-5.19
12362,-5.255
12559,-5.205
12754,-5.11
12952,-5.045
13150,-5.025
13347,-5.175
13543,-5.23
13738,-5.18
13933,-5.165
14124,-5.005
14317,-4.94
14509,-5.03
14699,-5.16
14883,-5.055
15065,-5.115
15247,-5.07
15427,-4.97
15609,-4.935
15791,-4.945
15974,-5.03
16155,-5.085
16339,-5.065
16522,-5.02
16707,-5.0
16893,-5.06
17090,-5.125
17284,-5.175
17472,-5.075
17665,-5.085
17856,-5.07
18048,-5.145
18240,-5.16
18433,-5.165
18626,-5.105
18822,-5.12
19017,-5.155
19213,-5.115
19407,-4.995
19603,-5.04
19799,-5.01
19997,-5.045
20195,-5.095
20393,-5.16
20592,-4.995
20790,-5.005
20989,-5.03
21189,-5.08
21389,-5.11
21590,-5.09
21787,-4.99
21987,-4.995
22188,-4.99
22388,-5.04
22589,-5.075
22790,-5.145
22989,-5.015
23186,-5.045
23385,-5.035
23583,-5.095
23781,-5.165
23981,-5.16
24182,-5.205
24383,-5.31
24582,-5.175
24780,-5.05
24980,-5.01
25178,-5.005
25375,-5.045
25572,-5.095
25767,-5.145
25962,-5.175
26157,-5.025
26347,-4.98
26541,-4.995
26733,-5.085
26924,-5.13
27115,-5.19
27309,-5.26
27501,-5.29
27694,-5.245
27884,-5.12
28074,-5.12
28264,-5.13
28453,-5.175
28641,-5.18
28829,-5.22
29019,-5.255
29209,-5.11
29397,-5.07
29588,-5.09
29777,-5.16
29966,-5.215
30156,-5.24
30347,-5.085
30534,-5.03
30723,-4.975
30912,-5.005
31099,-5.045
31288,-5.09
31477,-5.145
31665,-5.055
31851,-5.04
32040,-5.095
32223,-5.125
32405,-5.065
32584,-5.115
32761,-5.135
32937,-5.18
33113,-5.275
33291,-5.11
33468,-5.03
33649,-5.025
33834,-5.105
34027,-5.115
34216,-5.165
34409,-5.21
34600,-5.045
34799,-4.985
35013,-5.08
35217,-5.075
35417,-5.08
35617,-5.135
35815,-5.075
36009,-4.99
36206,-4.99
36401,-5.04
36593,-5.04
36787,-5.075
36981,-5.18
37175,-5.18
37370,-5.18
37560,-5.045
37754,-5.075
37947,-5.125
38139,-5.145
38331,-5.165
38525,-5.19
38718,-5.075
38908,-5.05
39099,-5.025
39290,-5.025
39481,-5.025
39673,-4.98
39867,-5.035
40061,-5.12
40259,-5.12
40456,-5.19
40654,-5.19
40854,-5.195
41053,-5.215
41251,-5.075
41449,-5.05
41646,-5.065
41843,-5.125
42041,-5.185
42239,-5.225
42437,-5.065
42634,-5.025
42832,-5.07
43030,-5.13
43229,-5.175
43428,-5.09
43623,-5.04
43823,-5.03
44022,-5.09
44221,-5.18
44419,-5.205
44617,-5.225
44814,-5.08
45007,-5.025
45202,-5.05
45397,-5.015
45592,-5.075
45787,-5.135
45981,-5.22
46177,-5.11
46370,-5.075
46565,-5.02
46762,-5.03
46960,-5.115
47156,-5.18
47354,-5.225
47551,-5.24
47745,-5.1
47937,-5.095
48133,-5.1
48327,-5.145
48521,-5.22
48716,-5.24
48909,-5.275
49103,-5.13
49292,-5.085
49485,-5.08
49678,-5.115
49870,-5.095
50062,-5.125
50256,-5.175
50449,-5.215
50643,-5.16
50835,-5.065
