peak_index,peak_raw_ecg_value
169,-0.45
453,-0.47
725,-0.58
1002,-0.455
1286,-0.425
1565,-0.485
1837,-0.495
2118,-0.45
2407,-0.39
2689,-0.485
2962,-0.525
3247,-0.385
3536,-0.42
3822,-0.45
4099,-0.54
4384,-0.45
4675,-0.525
4964,-0.46
5238,-0.475
5518,-0.455
5803,-0.47
6085,-0.485
6363,-0.45
6645,-0.425
6927,-0.435
7198,-0.445
7467,-0.485
7751,-0.45
8034,-0.425
8306,-0.5
8580,-0.48
8860,-0.425
9140,-0.39
9408,-0.515
9684,-0.405
9960,-0.325
10231,-0.38
10500,-0.42
10783,-0.36
11068,-0.385
11347,-0.45
11616,-0.46
11895,-0.365
12175,-0.35
12455,-0.52
12725,-0.48
13005,-0.425
13288,-0.435
13569,-0.455
13845,-0.45
14131,-0.365
14421,-0.385
14703,-0.36
14968,-0.48
15241,-0.465
15518,-0.395
15792,-0.42
16061,-0.49
16347,-0.44
16641,-0.375
16925,-0.415
17205,-0.43
17492,-0.385
17780,-0.39
18064,-0.49
18345,-0.45
18636,-0.36
18923,-0.325
19207,-0.385
19486,-0.395
19777,-0.345
20069,-0.4
20345,-0.425
20608,-0.5
20886,-0.465
21167,-0.385
21447,-0.45
21720,-0.4
22000,-0.335
22287,-0.33
22572,-0.375
22848,-0.425
23131,-0.355
23426,-0.34
23712,-0.455
23988,-0.425
24274,-0.445
24556,-0.385
24829,-0.485
25101,-0.52
25386,-0.415
25673,-0.405
25952,-0.485
26216,-0.505
26493,-0.45
26775,-0.47
27054,-0.44
27324,-0.485
27602,-0.45
27892,-0.405
28178,-0.38
28454,-0.495
28742,-0.49
29029,-0.42
29316,-0.495
29596,-0.55
29881,-0.435
30174,-0.415
30463,-0.395
30745,-0.435
31028,-0.505
31315,-0.425
31603,-0.39
31888,-0.45
32162,-0.475
32446,-0.415
32732,-0.38
33011,-0.455
33284,-0.525
33560,-0.46
33842,-0.425
34125,-0.425
34407,-0.425
34701,-0.38
34990,-0.405
35277,-0.46
35569,-0.45
35864,-0.425
36148,-0.48
36423,-0.465
36711,-0.425
36997,-0.315
37273,-0.38
37544,-0.39
37829,-0.41
38124,-0.385
38413,-0.45
38691,-0.395
38981,-0.425
39269,-0.425
39553,-0.47
39828,-0.47
40110,-0.4
40397,-0.38
40680,-0.435
40955,-0.42
41235,-0.39
41517,-0.39
41803,-0.415
42086,-0.36
42377,-0.375
42667,-0.36
42951,-0.425
43231,-0.46
43523,-0.4
43815,-0.39
44100,-0.47
44374,-0.44
44653,-0.385
44941,-0.405
45226,-0.445
45504,-0.345
45791,-0.31
46082,-0.335
46369,-0.415
46646,-0.415
46933,-0.415
47217,-0.3
47501,-0.42
47766,-0.415
48037,-0.4
48312,-0.35
48585,-0.39
48851,-0.39
49134,-0.36
49419,-0.3
49699,-0.385
49982,-0.4
50267,-0.325
50558,-0.345
50843,-0.48
51125,-0.385
51415,-0.39
51699,-0.38
51981,-0.555
52262,-0.45
52553,-0.38
52845,-0.385
53134,-0.39
53415,-0.375
53704,-0.365
53988,-0.395
54264,-0.49
54543,-0.42
54831,-0.385
55113,-0.42
55391,-0.38
55675,-0.385
55954,-0.425
56227,-0.51
56491,-0.41
56733,-0.4
56965,-0.52
57188,-0.355
57407,-0.42
57640,-0.38
57878,-0.425
58119,-0.355
58389,-0.43
58656,-0.41
58938,-0.415
59224,-0.39
59498,-0.415
59767,-0.415
60042,-0.33
60313,-0.39
60577,-0.41
60856,-0.47
61139,-0.36
61412,-0.45
61685,-0.485
61964,-0.365
62246,-0.405
62526,-0.45
62813,-0.425
63101,-0.38
63379,-0.46
63644,-0.56
63922,-0.43
64209,-0.385
64497,-0.425
64779,-0.425
65068,-0.405
65356,-0.455
65644,-0.36
65921,-0.485
66193,-0.455
66473,-0.4
66752,-0.41
67023,-0.49
67298,-0.42
67567,-0.35
67819,-0.465
68077,-0.555
68340,-0.425
68617,-0.415
68892,-0.345
69167,-0.49
69440,-0.465
69725,-0.39
70011,-0.455
70284,-0.445
70571,-0.44
70866,-0.42
71154,-0.44
71438,-0.5
71726,-0.485
72016,-0.485
72300,-0.455
72580,-0.455
72861,-0.415
73149,-0.45
73436,-0.4
73712,-0.38
73983,-0.515
74254,-0.45
74540,-0.39
74822,-0.45
75093,-0.46
75368,-0.455
75647,-0.48
75923,-0.47
76190,-0.455
76475,-0.4
76753,-0.425
77028,-0.54
77307,-0.465
77590,-0.425
77864,-0.425
78133,-0.45
78413,-0.38
78691,-0.455
78963,-0.47
79240,-0.47
79522,-0.425
79799,-0.51
80063,-0.49
80331,-0.455
80605,-0.47
80873,-0.51
81141,-0.455
81418,-0.425
81703,-0.44
81982,-0.515
82255,-0.515
82530,-0.45
82806,-0.455
83086,-0.465
83358,-0.45
83630,-0.435
83908,-0.435
84185,-0.42
84466,-0.4
84748,-0.45
85035,-0.35
85319,-0.395
85596,-0.475
85877,-0.455
86167,-0.455
86449,-0.435
86729,-0.495
87002,-0.48
87287,-0.38
87570,-0.43
87847,-0.485
88115,-0.435
88398,-0.41
88679,-0.45
88952,-0.53
89217,-0.455
89495,-0.355
89778,-0.425
90064,-0.4
90338,-0.49
90625,-0.4
90917,-0.36
91202,-0.435
91476,-0.46
91761,-0.39
92047,-0.41
92331,-0.455
92610,-0.42
92895,-0.365
93190,-0.395
93477,-0.46
93758,-0.45
94047,-0.415
94333,-0.425
94611,-0.505
94891,-0.425
95179,-0.47
95462,-0.39
95730,-0.415
96010,-0.42
96298,-0.39
96583,-0.425
96857,-0.45
97142,-0.385
97430,-0.38
97713,-0.485
97990,-0.355
98277,-0.415
98557,-0.485
98743,-0.305
99047,-0.355
99126,-0.99
99549,-0.255
99830,-0.29
100100,-0.365
100388,-0.35
100681,-0.36
100972,-0.435
101262,-0.415
101565,-0.355
101860,-0.35
102158,-0.42
102440,-0.46
102726,-0.355
103011,-0.4
103294,-0.43
103571,-0.455
103863,-0.36
104164,-0.38
104467,-0.395
104757,-0.37
105058,-0.35
105357,-0.355
105645,-0.45
105935,-0.45
106226,-0.36
106514,-0.39
106798,-0.46
107075,-0.455
107354,-0.455
107640,-0.445
107923,-0.415
108194,-0.47
108473,-0.415
108759,-0.475
109045,-0.44
109327,-0.51
109608,-0.455
109888,-0.39
110161,-0.425
110437,-0.5
110726,-0.43
111022,-0.36
111316,-0.415
111598,-0.395
111895,-0.355
112189,-0.42
112480,-0.44
112766,-0.345
113062,-0.355
113353,-0.365
113635,-0.425
113911,-0.42
114199,-0.365
114488,-0.38
114772,-0.47
115054,-0.515
115341,-0.44
115632,-0.39
115918,-0.345
116193,-0.425
116473,-0.42
116764,-0.415
117054,-0.395
117337,-0.425
117630,-0.415
117921,-0.49
118212,-0.41
118493,-0.455
118774,-0.395
119056,-0.345
119341,-0.42
119631,-0.34
119925,-0.35
120215,-0.36
120504,-0.405
120790,-0.375
121085,-0.385
121377,-0.41
121659,-0.435
121935,-0.405
122220,-0.345
122507,-0.42
122788,-0.42
123070,-0.275
123360,-0.36
123643,-0.445
123922,-0.355
124217,-0.325
124513,-0.375
124802,-0.425
125076,-0.39
125363,-0.38
125657,-0.4
125943,-0.42
126225,-0.465
126519,-0.425
126808,-0.37
127094,-0.425
127378,-0.455
127672,-0.345
127967,-0.37
128258,-0.385
128537,-0.33
128824,-0.345
129111,-0.38
129400,-0.42
129678,-0.425
129957,-0.33
130236,-0.315
130513,-0.385
130782,-0.405
131063,-0.36
131348,-0.325
131633,-0.35
131900,-0.475
132176,-0.39
132458,-0.355
132743,-0.47
133025,-0.405
133311,-0.38
133596,-0.425
133873,-0.435
134152,-0.38
134435,-0.425
134726,-0.365
135019,-0.395
135302,-0.41
135590,-0.415
135881,-0.385
136165,-0.365
136441,-0.43
136719,-0.375
137003,-0.355
137279,-0.38
137550,-0.43
137830,-0.45
138111,-0.34
138387,-0.39
138656,-0.495
138936,-0.365
139217,-0.355
139496,-0.425
139768,-0.365
140051,-0.38
140342,-0.275
140627,-0.295
140899,-0.42
141179,-0.49
141468,-0.325
141748,-0.365
142023,-0.425
142305,-0.38
142590,-0.38
142867,-0.42
143141,-0.355
143428,-0.315
143712,-0.28
143993,-0.415
144264,-0.35
144544,-0.375
144824,-0.37
145104,-0.385
145379,-0.385
145652,-0.425
145923,-0.365
146185,-0.455
146442,-0.365
146699,-0.38
146951,-0.39
147189,-0.355
147421,-0.535
147641,-0.21
147859,-0.36
148075,-0.43
148293,-0.515
148529,-0.425
148782,-0.375
149038,-0.43
149296,-0.435
149560,-0.335
149828,-0.365
150092,-0.4
150349,-0.47
150614,-0.355
150883,-0.34
151151,-0.445
151407,-0.495
151672,-0.41
151937,-0.39
152207,-0.355
152472,-0.525
152740,-0.445
153013,-0.41
153280,-0.435
153537,-0.495
153804,-0.4
154075,-0.445
154346,-0.455
154609,-0.505
154886,-0.4
155162,-0.365
155443,-0.39
155715,-0.445
155984,-0.345
156260,-0.39
156528,-0.455
156788,-0.49
157056,-0.425
157329,-0.435
157599,-0.515
157860,-0.485
158132,-0.455
158405,-0.39
158686,-0.45
158954,-0.55
159223,-0.46
159495,-0.47
159769,-0.46
160036,-0.545
160304,-0.485
160575,-0.415
160847,-0.455
161112,-0.54
161377,-0.39
161642,-0.46
161910,-0.415
162175,-0.5
162434,-0.5
162705,-0.45
162968,-0.445
163233,-0.515
163493,-0.495
163762,-0.49
164036,-0.49
164305,-0.535
164577,-0.51
164854,-0.525
165121,-0.465
165380,-0.59
165638,-0.535
165906,-0.52
166168,-0.505
166424,-0.6
166689,-0.505
166961,-0.49
167232,-0.45
167500,-0.53
167776,-0.49
168057,-0.42
168336,-0.47
168606,-0.555
168879,-0.48
169154,-0.425
169423,-0.455
169687,-0.57
169951,-0.47
170222,-0.39
